,chunk_size,code_rate,loop_num,p1,per,w1_done,w1_size,w2_done
0,1000,3.2912017251907315,5,0.1,0.5506890098800976,2.685403605444087,0.1,3.2912017251907315
1,1000,4.3355253495301,5,0.2,0.5506890098800976,1.85356141116511,0.1,4.3355253495301
2,1000,4.665549698347301,5,0.30000000000000004,0.5506890098800976,1.261325935890404,0.1,4.665549698347301
3,1000,4.995574047164505,5,0.4,0.5506890098800976,0.9086971796199684,0.1,4.995574047164505
4,1000,5.985647093616111,5,0.5,0.5506890098800976,0.6781322235969914,0.1,5.985647093616111
5,1000,6.844614576838966,5,0.6,0.5506890098800976,0.6329234086905252,0.1,6.844614576838966
6,1000,9.480288485885941,5,0.7000000000000001,0.5506890098800976,0.5063387269524203,0.1,9.480288485885941
7,1000,14.715469252054714,5,0.8,0.5506890098800976,0.4927760824804805,0.1,14.715469252054714
8,1000,27.622585907850787,5,0.9,0.5506890098800976,0.4475672675740144,0.1,27.622585907850787
