,code_rate,loop_num,p1,per,size,w1_done
0,3.259555554756205,5,0.1,0.5506890098800976,1000,3.259555554756205
1,3.4991622737604757,5,0.2,0.5506890098800976,1000,3.4991622737604757
2,3.3183270141346117,5,0.30000000000000004,0.5506890098800976,1000,3.3183270141346117
3,3.906041607918671,5,0.4,0.5506890098800976,1000,3.906041607918671
4,3.5172457997230624,5,0.5,0.5506890098800976,1000,3.5172457997230624
5,3.6890392963676337,5,0.6,0.5506890098800976,1000,3.6890392963676337
6,3.5443710886669417,5,0.7000000000000001,0.5506890098800976,1000,3.5443710886669417
7,3.4358699328914235,5,0.8,0.5506890098800976,1000,3.4358699328914235
8,3.282159962209439,5,0.9,0.5506890098800976,1000,3.282159962209439
