,chunk_size,code_rate,loop_num,p1,per,w1_done,w1_size,w2_done
0,1000,3.3499731845691376,5,0.1,0.5506890098800976,2.2468781008513647,0.1,3.3499731845691376
1,1000,3.4946413922698296,5,0.2,0.5506890098800976,3.372577592022371,0.1,3.4946413922698296
2,1000,4.276753890151692,5,0.30000000000000004,0.5506890098800976,4.204419786301347,0.1,4.276753890151692
3,1000,5.1402422548651945,5,0.4,0.5506890098800976,5.1402422548651945,0.1,5.1402422548651945
4,1000,5.633018337345676,5,0.5,0.5506890098800976,5.633018337345676,0.1,5.633018337345676
5,1000,7.586039141305011,5,0.6,0.5506890098800976,7.586039141305011,0.1,7.586039141305011
6,1000,9.050804744274512,5,0.7000000000000001,0.5506890098800976,9.050804744274512,0.1,9.050804744274512
7,1000,12.825740788964431,5,0.8,0.5506890098800976,12.825740788964431,0.1,12.825740788964431
8,1000,29.385729689202964,5,0.9,0.5506890098800976,29.385729689202964,0.1,29.385729689202964
