,num_chunks,times,drop_num_used
0,150,0,183
1,150,1,224
2,150,2,202
3,150,3,195
4,150,4,215
5,150,5,246
6,150,6,268
7,150,7,196
8,150,8,215
9,150,9,229
10,150,10,204
11,150,11,234
12,150,12,190
13,150,13,212
14,150,14,192
15,150,15,187
16,150,16,185
17,150,17,201
18,150,18,196
19,150,19,207
20,150,20,224
21,150,21,189
22,150,22,192
23,150,23,196
24,150,24,212
25,150,25,227
26,150,26,198
27,150,27,198
28,150,28,205
29,150,29,200
30,150,30,209
31,150,31,256
32,150,32,213
33,150,33,200
34,150,34,195
35,150,35,193
36,150,36,183
37,150,37,226
38,150,38,205
39,150,39,204
40,150,40,222
41,150,41,205
42,150,42,197
43,150,43,237
44,150,44,226
45,150,45,201
46,150,46,216
47,150,47,211
48,150,48,199
49,150,49,195
50,150,50,188
51,150,51,223
52,150,52,178
53,150,53,199
54,150,54,194
55,150,55,186
56,150,56,178
57,150,57,223
58,150,58,187
59,150,59,208
60,150,60,207
61,150,61,206
62,150,62,212
63,150,63,209
64,150,64,227
65,150,65,244
66,150,66,187
67,150,67,205
68,150,68,207
69,150,69,254
70,150,70,245
71,150,71,192
72,150,72,195
73,150,73,205
74,150,74,205
75,150,75,192
76,150,76,218
77,150,77,200
78,150,78,227
79,150,79,211
80,150,80,211
81,150,81,263
82,150,82,217
83,150,83,184
84,150,84,262
85,150,85,228
86,150,86,201
87,150,87,237
88,150,88,233
89,150,89,194
90,150,90,196
91,150,91,204
92,150,92,195
93,150,93,206
94,150,94,230
95,150,95,188
96,150,96,268
97,150,97,198
98,150,98,194
99,150,99,207
