,num_chunks,times,drop_num_used
0,300,0,451
1,300,1,409
2,300,2,371
3,300,3,385
4,300,4,367
5,300,5,368
6,300,6,357
7,300,7,381
8,300,8,395
9,300,9,374
10,300,10,386
11,300,11,380
12,300,12,437
13,300,13,418
14,300,14,390
15,300,15,378
16,300,16,373
17,300,17,406
18,300,18,382
19,300,19,355
20,300,20,351
21,300,21,407
22,300,22,369
23,300,23,397
24,300,24,366
25,300,25,417
26,300,26,379
27,300,27,408
28,300,28,477
29,300,29,403
30,300,30,421
31,300,31,385
32,300,32,384
33,300,33,394
34,300,34,418
35,300,35,379
36,300,36,389
37,300,37,410
38,300,38,394
39,300,39,412
40,300,40,373
41,300,41,404
42,300,42,434
43,300,43,462
44,300,44,368
45,300,45,386
46,300,46,389
47,300,47,427
48,300,48,386
49,300,49,388
50,300,50,399
51,300,51,361
52,300,52,450
53,300,53,470
54,300,54,390
55,300,55,394
56,300,56,381
57,300,57,401
58,300,58,398
59,300,59,389
60,300,60,383
61,300,61,380
62,300,62,386
63,300,63,419
64,300,64,361
65,300,65,387
66,300,66,379
67,300,67,376
68,300,68,368
69,300,69,391
70,300,70,393
71,300,71,400
72,300,72,400
73,300,73,371
74,300,74,449
75,300,75,361
76,300,76,413
77,300,77,369
78,300,78,396
79,300,79,340
80,300,80,376
81,300,81,413
82,300,82,423
83,300,83,422
84,300,84,368
85,300,85,385
86,300,86,414
87,300,87,394
88,300,88,384
89,300,89,376
90,300,90,410
91,300,91,420
92,300,92,382
93,300,93,377
94,300,94,387
95,300,95,391
96,300,96,405
97,300,97,386
98,300,98,446
99,300,99,443
