,num_chunks,times,drop_num_used
0,3000,0,7293
1,3000,1,7375
2,3000,2,5799
3,3000,3,8196
4,3000,4,6423
5,3000,5,5755
6,3000,6,5679
7,3000,7,6626
8,3000,8,6319
9,3000,9,6903
10,3000,10,6802
11,3000,11,6623
12,3000,12,7481
13,3000,13,6892
14,3000,14,5851
15,3000,15,5875
16,3000,16,7157
17,3000,17,5826
18,3000,18,7194
19,3000,19,9086
20,3000,20,8441
21,3000,21,9165
22,3000,22,7888
23,3000,23,7695
24,3000,24,6256
25,3000,25,6556
26,3000,26,5133
27,3000,27,5988
28,3000,28,5839
29,3000,29,5293
30,3000,30,5085
31,3000,31,7265
32,3000,32,5749
33,3000,33,4836
34,3000,34,6405
35,3000,35,6853
36,3000,36,8453
37,3000,37,7299
38,3000,38,4935
39,3000,39,5856
40,3000,40,5720
41,3000,41,4843
42,3000,42,7483
43,3000,43,5322
44,3000,44,6835
45,3000,45,7238
46,3000,46,8195
47,3000,47,5398
48,3000,48,6104
49,3000,49,7662
50,3000,50,6560
51,3000,51,7163
52,3000,52,7922
53,3000,53,6927
54,3000,54,5447
55,3000,55,7368
56,3000,56,5840
57,3000,57,7771
58,3000,58,6965
59,3000,59,6056
60,3000,60,8328
61,3000,61,5785
62,3000,62,7113
63,3000,63,7995
64,3000,64,7857
65,3000,65,6132
66,3000,66,6963
67,3000,67,6396
68,3000,68,6883
69,3000,69,4896
70,3000,70,6176
71,3000,71,5718
72,3000,72,6393
73,3000,73,7067
74,3000,74,5085
75,3000,75,6273
76,3000,76,7005
77,3000,77,5136
78,3000,78,6539
79,3000,79,8356
80,3000,80,6030
81,3000,81,6272
82,3000,82,7200
83,3000,83,7552
84,3000,84,7051
85,3000,85,7871
86,3000,86,5822
87,3000,87,8945
88,3000,88,6433
89,3000,89,7299
90,3000,90,9170
91,3000,91,9352
92,3000,92,7236
93,3000,93,6657
94,3000,94,7038
95,3000,95,9478
96,3000,96,6445
97,3000,97,6063
98,3000,98,7283
99,3000,99,6858
