,num_chunks,times,drop_num_used
0,150,0,181
1,150,1,174
2,150,2,182
3,150,3,182
4,150,4,177
5,150,5,169
6,150,6,181
7,150,7,186
8,150,8,176
9,150,9,177
10,150,10,185
11,150,11,181
12,150,12,181
13,150,13,176
14,150,14,191
15,150,15,181
16,150,16,179
17,150,17,177
18,150,18,183
19,150,19,178
20,150,20,183
21,150,21,184
22,150,22,181
23,150,23,172
24,150,24,179
25,150,25,172
26,150,26,189
27,150,27,180
28,150,28,184
29,150,29,191
30,150,30,183
31,150,31,181
32,150,32,191
33,150,33,181
34,150,34,190
35,150,35,181
36,150,36,184
37,150,37,187
38,150,38,185
39,150,39,176
40,150,40,179
41,150,41,182
42,150,42,182
43,150,43,184
44,150,44,179
45,150,45,181
46,150,46,182
47,150,47,182
48,150,48,182
49,150,49,181
50,150,50,181
51,150,51,175
52,150,52,191
53,150,53,186
54,150,54,180
55,150,55,186
56,150,56,167
57,150,57,181
58,150,58,186
59,150,59,181
60,150,60,178
61,150,61,174
62,150,62,174
63,150,63,181
64,150,64,181
65,150,65,179
66,150,66,183
67,150,67,174
68,150,68,182
69,150,69,179
70,150,70,184
71,150,71,186
72,150,72,183
73,150,73,181
74,150,74,191
75,150,75,176
76,150,76,176
77,150,77,184
78,150,78,189
79,150,79,191
80,150,80,193
81,150,81,181
82,150,82,178
83,150,83,176
84,150,84,175
85,150,85,191
86,150,86,177
87,150,87,172
88,150,88,189
89,150,89,182
90,150,90,181
91,150,91,185
92,150,92,187
93,150,93,183
94,150,94,181
95,150,95,186
96,150,96,179
97,150,97,175
98,150,98,189
99,150,99,183
