,num_chunks,times,drop_num_used
0,4000,0,4232
1,4000,1,4234
2,4000,2,4242
3,4000,3,4244
4,4000,4,4231
5,4000,5,4255
6,4000,6,4214
7,4000,7,4241
8,4000,8,4281
9,4000,9,4294
10,4000,10,4244
11,4000,11,4241
12,4000,12,4225
13,4000,13,4221
14,4000,14,4233
15,4000,15,4234
16,4000,16,4245
17,4000,17,4211
18,4000,18,4270
19,4000,19,4251
20,4000,20,4233
21,4000,21,4224
22,4000,22,4236
23,4000,23,4247
24,4000,24,4263
25,4000,25,4255
26,4000,26,4270
27,4000,27,4250
28,4000,28,4214
29,4000,29,4261
30,4000,30,4269
31,4000,31,4240
32,4000,32,4261
33,4000,33,4295
34,4000,34,4271
35,4000,35,4248
36,4000,36,4257
37,4000,37,4247
38,4000,38,4226
39,4000,39,4242
40,4000,40,4211
41,4000,41,4272
42,4000,42,4283
43,4000,43,4225
44,4000,44,4248
45,4000,45,4235
46,4000,46,4218
47,4000,47,4227
48,4000,48,4230
49,4000,49,4218
50,4000,50,4203
51,4000,51,4266
52,4000,52,4226
53,4000,53,4259
54,4000,54,4241
55,4000,55,4223
56,4000,56,4292
57,4000,57,4221
58,4000,58,4281
59,4000,59,4225
60,4000,60,4270
61,4000,61,4231
62,4000,62,4258
63,4000,63,4257
64,4000,64,4218
65,4000,65,4254
66,4000,66,4251
67,4000,67,4254
68,4000,68,4233
69,4000,69,4221
70,4000,70,4241
71,4000,71,4223
72,4000,72,4246
73,4000,73,4245
74,4000,74,4229
75,4000,75,4202
76,4000,76,4224
77,4000,77,4274
78,4000,78,4247
79,4000,79,4237
80,4000,80,4236
81,4000,81,4251
82,4000,82,4227
83,4000,83,4232
84,4000,84,4234
85,4000,85,4212
86,4000,86,4264
87,4000,87,4237
88,4000,88,4220
89,4000,89,4253
90,4000,90,4212
91,4000,91,4219
92,4000,92,4240
93,4000,93,4245
94,4000,94,4268
95,4000,95,4255
96,4000,96,4234
97,4000,97,4234
98,4000,98,4237
99,4000,99,4231
