,num_chunks,times,drop_num_used
0,4500,0,4759
1,4500,1,4774
2,4500,2,4822
3,4500,3,4742
4,4500,4,4774
5,4500,5,4754
6,4500,6,4801
7,4500,7,4772
8,4500,8,4779
9,4500,9,4788
10,4500,10,4772
11,4500,11,4756
12,4500,12,4764
13,4500,13,4736
14,4500,14,4811
15,4500,15,4770
16,4500,16,4762
17,4500,17,4769
18,4500,18,4775
19,4500,19,4760
20,4500,20,4755
21,4500,21,4733
22,4500,22,4749
23,4500,23,4739
24,4500,24,4820
25,4500,25,4783
26,4500,26,4774
27,4500,27,4772
28,4500,28,4742
29,4500,29,4756
30,4500,30,4754
31,4500,31,4736
32,4500,32,4770
33,4500,33,4752
34,4500,34,4772
35,4500,35,4745
36,4500,36,4759
37,4500,37,4775
38,4500,38,4750
39,4500,39,4734
40,4500,40,4791
41,4500,41,4788
42,4500,42,4771
43,4500,43,4795
44,4500,44,4782
45,4500,45,4782
46,4500,46,4791
47,4500,47,4771
48,4500,48,4758
49,4500,49,4772
50,4500,50,4783
51,4500,51,4734
52,4500,52,4764
53,4500,53,4821
54,4500,54,4788
55,4500,55,4740
56,4500,56,4745
57,4500,57,4766
58,4500,58,4761
59,4500,59,4800
60,4500,60,4751
61,4500,61,4782
62,4500,62,4791
63,4500,63,4756
64,4500,64,4802
65,4500,65,4756
66,4500,66,4731
67,4500,67,4735
68,4500,68,4755
69,4500,69,4751
70,4500,70,4766
71,4500,71,4757
72,4500,72,4771
73,4500,73,4734
74,4500,74,4817
75,4500,75,4751
76,4500,76,4771
77,4500,77,4750
78,4500,78,5044
79,4500,79,4771
80,4500,80,4744
81,4500,81,4773
82,4500,82,4775
83,4500,83,4766
84,4500,84,4793
85,4500,85,4747
86,4500,86,4751
87,4500,87,4768
88,4500,88,4763
89,4500,89,4800
90,4500,90,4796
91,4500,91,4776
92,4500,92,4743
93,4500,93,4771
94,4500,94,4775
95,4500,95,4771
96,4500,96,4745
97,4500,97,4781
98,4500,98,4747
99,4500,99,4803
