,num_chunks,times,drop_num_used
0,300,0,342
1,300,1,338
2,300,2,361
3,300,3,345
4,300,4,355
5,300,5,346
6,300,6,351
7,300,7,345
8,300,8,341
9,300,9,348
10,300,10,344
11,300,11,344
12,300,12,341
13,300,13,347
14,300,14,342
15,300,15,348
16,300,16,348
17,300,17,343
18,300,18,354
19,300,19,350
20,300,20,346
21,300,21,345
22,300,22,351
23,300,23,352
24,300,24,347
25,300,25,345
26,300,26,331
27,300,27,346
28,300,28,345
29,300,29,340
30,300,30,347
31,300,31,352
32,300,32,352
33,300,33,360
34,300,34,352
35,300,35,343
36,300,36,353
37,300,37,360
38,300,38,343
39,300,39,342
40,300,40,351
41,300,41,345
42,300,42,345
43,300,43,352
44,300,44,344
45,300,45,341
46,300,46,348
47,300,47,356
48,300,48,341
49,300,49,348
50,300,50,345
51,300,51,362
52,300,52,350
53,300,53,351
54,300,54,341
55,300,55,353
56,300,56,342
57,300,57,337
58,300,58,352
59,300,59,340
60,300,60,341
61,300,61,348
62,300,62,341
63,300,63,352
64,300,64,344
65,300,65,351
66,300,66,343
67,300,67,338
68,300,68,352
69,300,69,341
70,300,70,334
71,300,71,350
72,300,72,342
73,300,73,348
74,300,74,345
75,300,75,349
76,300,76,343
77,300,77,340
78,300,78,343
79,300,79,346
80,300,80,346
81,300,81,361
82,300,82,351
83,300,83,341
84,300,84,346
85,300,85,353
86,300,86,342
87,300,87,356
88,300,88,354
89,300,89,347
90,300,90,347
91,300,91,342
92,300,92,351
93,300,93,343
94,300,94,343
95,300,95,361
96,300,96,347
97,300,97,362
98,300,98,345
99,300,99,349
