,num_chunks,times,drop_num_used
0,400,0,477
1,400,1,493
2,400,2,519
3,400,3,491
4,400,4,497
5,400,5,507
6,400,6,551
7,400,7,559
8,400,8,503
9,400,9,506
10,400,10,479
11,400,11,512
12,400,12,532
13,400,13,504
14,400,14,512
15,400,15,500
16,400,16,458
17,400,17,570
18,400,18,478
19,400,19,509
20,400,20,472
21,400,21,553
22,400,22,489
23,400,23,485
24,400,24,474
25,400,25,498
26,400,26,521
27,400,27,486
28,400,28,489
29,400,29,506
30,400,30,520
31,400,31,520
32,400,32,498
33,400,33,545
34,400,34,508
35,400,35,508
36,400,36,546
37,400,37,499
38,400,38,513
39,400,39,488
40,400,40,524
41,400,41,549
42,400,42,510
43,400,43,511
44,400,44,490
45,400,45,477
46,400,46,503
47,400,47,491
48,400,48,478
49,400,49,526
50,400,50,512
51,400,51,500
52,400,52,487
53,400,53,503
54,400,54,486
55,400,55,485
56,400,56,498
57,400,57,490
58,400,58,506
59,400,59,501
60,400,60,518
61,400,61,482
62,400,62,497
63,400,63,496
64,400,64,479
65,400,65,497
66,400,66,490
67,400,67,526
68,400,68,547
69,400,69,540
70,400,70,527
71,400,71,484
72,400,72,483
73,400,73,477
74,400,74,523
75,400,75,570
76,400,76,472
77,400,77,483
78,400,78,531
79,400,79,463
80,400,80,496
81,400,81,473
82,400,82,538
83,400,83,514
84,400,84,521
85,400,85,485
86,400,86,522
87,400,87,493
88,400,88,508
89,400,89,638
90,400,90,498
91,400,91,483
92,400,92,478
93,400,93,501
94,400,94,492
95,400,95,482
96,400,96,473
97,400,97,493
98,400,98,521
99,400,99,567
