,num_chunks,times,drop_num_used
0,250,0,302
1,250,1,310
2,250,2,319
3,250,3,319
4,250,4,345
5,250,5,300
6,250,6,356
7,250,7,357
8,250,8,319
9,250,9,323
10,250,10,320
11,250,11,334
12,250,12,319
13,250,13,403
14,250,14,347
15,250,15,311
16,250,16,360
17,250,17,322
18,250,18,354
19,250,19,319
20,250,20,379
21,250,21,343
22,250,22,345
23,250,23,351
24,250,24,345
25,250,25,315
26,250,26,308
27,250,27,323
28,250,28,324
29,250,29,322
30,250,30,316
31,250,31,319
32,250,32,310
33,250,33,319
34,250,34,331
35,250,35,362
36,250,36,329
37,250,37,301
38,250,38,522
39,250,39,337
40,250,40,355
41,250,41,322
42,250,42,308
43,250,43,326
44,250,44,344
45,250,45,353
46,250,46,337
47,250,47,352
48,250,48,308
49,250,49,695
50,250,50,314
51,250,51,299
52,250,52,348
53,250,53,341
54,250,54,328
55,250,55,311
56,250,56,350
57,250,57,327
58,250,58,326
59,250,59,332
60,250,60,324
61,250,61,321
62,250,62,321
63,250,63,317
64,250,64,342
65,250,65,358
66,250,66,335
67,250,67,379
68,250,68,377
69,250,69,342
70,250,70,309
71,250,71,310
72,250,72,332
73,250,73,359
74,250,74,304
75,250,75,300
76,250,76,315
77,250,77,332
78,250,78,329
79,250,79,326
80,250,80,319
81,250,81,298
82,250,82,325
83,250,83,351
84,250,84,336
85,250,85,326
86,250,86,359
87,250,87,325
88,250,88,340
89,250,89,340
90,250,90,304
91,250,91,349
92,250,92,310
93,250,93,312
94,250,94,337
95,250,95,330
96,250,96,375
97,250,97,330
98,250,98,306
99,250,99,323
