,num_chunks,times,drop_num_used
0,500,0,627
1,500,1,617
2,500,2,609
3,500,3,613
4,500,4,601
5,500,5,636
6,500,6,599
7,500,7,633
8,500,8,583
9,500,9,632
10,500,10,620
11,500,11,581
12,500,12,608
13,500,13,654
14,500,14,589
15,500,15,612
16,500,16,580
17,500,17,635
18,500,18,627
19,500,19,585
20,500,20,607
21,500,21,577
22,500,22,586
23,500,23,612
24,500,24,638
25,500,25,629
26,500,26,621
27,500,27,582
28,500,28,605
29,500,29,627
30,500,30,604
31,500,31,628
32,500,32,611
33,500,33,590
34,500,34,649
35,500,35,592
36,500,36,658
37,500,37,620
38,500,38,607
39,500,39,615
40,500,40,669
41,500,41,718
42,500,42,688
43,500,43,628
44,500,44,665
45,500,45,617
46,500,46,578
47,500,47,606
48,500,48,649
49,500,49,633
50,500,50,603
51,500,51,594
52,500,52,579
53,500,53,659
54,500,54,610
55,500,55,610
56,500,56,592
57,500,57,684
58,500,58,576
59,500,59,584
60,500,60,640
61,500,61,614
62,500,62,664
63,500,63,585
64,500,64,630
65,500,65,614
66,500,66,649
67,500,67,619
68,500,68,630
69,500,69,608
70,500,70,617
71,500,71,632
72,500,72,614
73,500,73,710
74,500,74,592
75,500,75,689
76,500,76,613
77,500,77,644
78,500,78,603
79,500,79,750
80,500,80,641
81,500,81,612
82,500,82,623
83,500,83,625
84,500,84,590
85,500,85,613
86,500,86,595
87,500,87,607
88,500,88,666
89,500,89,634
90,500,90,630
91,500,91,641
92,500,92,581
93,500,93,667
94,500,94,597
95,500,95,648
96,500,96,694
97,500,97,660
98,500,98,723
99,500,99,634
