,num_chunks,times,drop_num_used
0,137,0,163
1,137,1,168
2,137,2,161
3,137,3,168
4,137,4,155
5,137,5,160
6,137,6,168
7,137,7,168
8,137,8,158
9,137,9,168
10,137,10,168
11,137,11,158
12,137,12,158
13,137,13,168
14,137,14,164
15,137,15,155
16,137,16,161
17,137,17,161
18,137,18,159
19,137,19,167
20,137,20,168
21,137,21,159
22,137,22,156
23,137,23,168
24,137,24,162
25,137,25,158
26,137,26,164
27,137,27,168
28,137,28,162
29,137,29,168
30,137,30,160
31,137,31,159
32,137,32,160
33,137,33,168
34,137,34,168
35,137,35,158
36,137,36,163
37,137,37,168
38,137,38,160
39,137,39,164
40,137,40,168
41,137,41,168
42,137,42,168
43,137,43,168
44,137,44,158
45,137,45,178
46,137,46,175
47,137,47,165
48,137,48,168
49,137,49,160
50,137,50,164
51,137,51,159
52,137,52,158
53,137,53,163
54,137,54,158
55,137,55,168
56,137,56,171
57,137,57,168
58,137,58,162
59,137,59,168
60,137,60,166
61,137,61,168
62,137,62,165
63,137,63,158
64,137,64,166
65,137,65,173
66,137,66,165
67,137,67,162
68,137,68,162
69,137,69,162
70,137,70,168
71,137,71,160
72,137,72,158
73,137,73,162
74,137,74,159
75,137,75,169
76,137,76,167
77,137,77,159
78,137,78,163
79,137,79,168
80,137,80,158
81,137,81,167
82,137,82,160
83,137,83,168
84,137,84,153
85,137,85,163
86,137,86,166
87,137,87,175
88,137,88,165
89,137,89,167
90,137,90,169
91,137,91,166
92,137,92,166
93,137,93,161
94,137,94,170
95,137,95,163
96,137,96,163
97,137,97,158
98,137,98,167
99,137,99,168
