,num_chunks,times,drop_num_used
0,200,0,237
1,200,1,244
2,200,2,235
3,200,3,233
4,200,4,224
5,200,5,222
6,200,6,232
7,200,7,231
8,200,8,229
9,200,9,221
10,200,10,235
11,200,11,235
12,200,12,231
13,200,13,235
14,200,14,233
15,200,15,234
16,200,16,229
17,200,17,233
18,200,18,232
19,200,19,231
20,200,20,225
21,200,21,232
22,200,22,236
23,200,23,221
24,200,24,224
25,200,25,228
26,200,26,239
27,200,27,225
28,200,28,229
29,200,29,231
30,200,30,231
31,200,31,225
32,200,32,231
33,200,33,233
34,200,34,237
35,200,35,230
36,200,36,230
37,200,37,232
38,200,38,223
39,200,39,231
40,200,40,231
41,200,41,236
42,200,42,231
43,200,43,222
44,200,44,237
45,200,45,231
46,200,46,229
47,200,47,223
48,200,48,242
49,200,49,234
50,200,50,241
51,200,51,227
52,200,52,234
53,200,53,221
54,200,54,239
55,200,55,232
56,200,56,230
57,200,57,239
58,200,58,229
59,200,59,242
60,200,60,234
61,200,61,228
62,200,62,223
63,200,63,231
64,200,64,231
65,200,65,231
66,200,66,222
67,200,67,225
68,200,68,231
69,200,69,228
70,200,70,228
71,200,71,231
72,200,72,234
73,200,73,235
74,200,74,241
75,200,75,232
76,200,76,225
77,200,77,230
78,200,78,231
79,200,79,231
80,200,80,231
81,200,81,234
82,200,82,222
83,200,83,231
84,200,84,232
85,200,85,228
86,200,86,232
87,200,87,231
88,200,88,231
89,200,89,231
90,200,90,239
91,200,91,241
92,200,92,232
93,200,93,235
94,200,94,233
95,200,95,238
96,200,96,231
97,200,97,226
98,200,98,231
99,200,99,224
