,num_chunks,times,drop_num_used
0,94,0,115
1,94,1,119
2,94,2,118
3,94,3,116
4,94,4,118
5,94,5,125
6,94,6,127
7,94,7,113
8,94,8,120
9,94,9,115
10,94,10,117
11,94,11,125
12,94,12,111
13,94,13,125
14,94,14,115
15,94,15,115
16,94,16,114
17,94,17,116
18,94,18,117
19,94,19,117
20,94,20,116
21,94,21,121
22,94,22,115
23,94,23,119
24,94,24,118
25,94,25,114
26,94,26,114
27,94,27,114
28,94,28,125
29,94,29,125
30,94,30,117
31,94,31,108
32,94,32,112
33,94,33,116
34,94,34,118
35,94,35,115
36,94,36,116
37,94,37,121
38,94,38,119
39,94,39,108
40,94,40,119
41,94,41,116
42,94,42,119
43,94,43,113
44,94,44,118
45,94,45,115
46,94,46,122
47,94,47,115
48,94,48,109
49,94,49,115
50,94,50,115
51,94,51,119
52,94,52,116
53,94,53,120
54,94,54,116
55,94,55,117
56,94,56,114
57,94,57,115
58,94,58,115
59,94,59,116
60,94,60,117
61,94,61,116
62,94,62,110
63,94,63,108
64,94,64,122
65,94,65,110
66,94,66,120
67,94,67,111
68,94,68,116
69,94,69,115
70,94,70,115
71,94,71,111
72,94,72,123
73,94,73,125
74,94,74,118
75,94,75,116
76,94,76,110
77,94,77,113
78,94,78,115
79,94,79,115
80,94,80,116
81,94,81,115
82,94,82,111
83,94,83,115
84,94,84,116
85,94,85,115
86,94,86,119
87,94,87,123
88,94,88,112
89,94,89,115
90,94,90,113
91,94,91,115
92,94,92,115
93,94,93,115
94,94,94,115
95,94,95,113
96,94,96,118
97,94,97,108
98,94,98,113
99,94,99,119
