,num_chunks,times,drop_num_used
0,77,0,92
1,77,1,92
2,77,2,98
3,77,3,99
4,77,4,92
5,77,5,88
6,77,6,101
7,77,7,99
8,77,8,100
9,77,9,96
10,77,10,98
11,77,11,90
12,77,12,99
13,77,13,101
14,77,14,94
15,77,15,98
16,77,16,98
17,77,17,99
18,77,18,104
19,77,19,95
20,77,20,92
21,77,21,92
22,77,22,99
23,77,23,108
24,77,24,100
25,77,25,93
26,77,26,109
27,77,27,97
28,77,28,99
29,77,29,98
30,77,30,100
31,77,31,108
32,77,32,98
33,77,33,94
34,77,34,96
35,77,35,97
36,77,36,108
37,77,37,92
38,77,38,99
39,77,39,98
40,77,40,104
41,77,41,95
42,77,42,99
43,77,43,103
44,77,44,95
45,77,45,98
46,77,46,102
47,77,47,101
48,77,48,96
49,77,49,91
50,77,50,98
51,77,51,90
52,77,52,96
53,77,53,95
54,77,54,94
55,77,55,98
56,77,56,97
57,77,57,98
58,77,58,107
59,77,59,91
60,77,60,100
61,77,61,94
62,77,62,98
63,77,63,98
64,77,64,96
65,77,65,106
66,77,66,99
67,77,67,98
68,77,68,98
69,77,69,106
70,77,70,102
71,77,71,89
72,77,72,96
73,77,73,101
74,77,74,91
75,77,75,100
76,77,76,99
77,77,77,97
78,77,78,93
79,77,79,104
80,77,80,97
81,77,81,95
82,77,82,99
83,77,83,99
84,77,84,96
85,77,85,101
86,77,86,97
87,77,87,91
88,77,88,100
89,77,89,97
90,77,90,98
91,77,91,100
92,77,92,94
93,77,93,101
94,77,94,98
95,77,95,99
96,77,96,92
97,77,97,104
98,77,98,90
99,77,99,108
