,num_chunks,times,drop_num_used
0,350,0,435
1,350,1,506
2,350,2,453
3,350,3,480
4,350,4,453
5,350,5,473
6,350,6,427
7,350,7,440
8,350,8,440
9,350,9,419
10,350,10,455
11,350,11,453
12,350,12,450
13,350,13,438
14,350,14,421
15,350,15,447
16,350,16,468
17,350,17,467
18,350,18,423
19,350,19,433
20,350,20,459
21,350,21,441
22,350,22,439
23,350,23,463
24,350,24,419
25,350,25,523
26,350,26,474
27,350,27,464
28,350,28,435
29,350,29,503
30,350,30,413
31,350,31,435
32,350,32,421
33,350,33,459
34,350,34,413
35,350,35,433
36,350,36,482
37,350,37,480
38,350,38,444
39,350,39,426
40,350,40,451
41,350,41,476
42,350,42,459
43,350,43,442
44,350,44,464
45,350,45,464
46,350,46,423
47,350,47,429
48,350,48,454
49,350,49,435
50,350,50,429
51,350,51,427
52,350,52,420
53,350,53,404
54,350,54,440
55,350,55,432
56,350,56,475
57,350,57,420
58,350,58,433
59,350,59,439
60,350,60,409
61,350,61,440
62,350,62,450
63,350,63,446
64,350,64,430
65,350,65,449
66,350,66,463
67,350,67,448
68,350,68,467
69,350,69,464
70,350,70,461
71,350,71,426
72,350,72,450
73,350,73,476
74,350,74,469
75,350,75,440
76,350,76,427
77,350,77,417
78,350,78,459
79,350,79,434
80,350,80,463
81,350,81,581
82,350,82,454
83,350,83,439
84,350,84,495
85,350,85,487
86,350,86,429
87,350,87,448
88,350,88,425
89,350,89,457
90,350,90,453
91,350,91,430
92,350,92,514
93,350,93,509
94,350,94,436
95,350,95,476
96,350,96,511
97,350,97,423
98,350,98,482
99,350,99,470
