,num_chunks,times,drop_num_used
0,150,0,296
1,150,1,184
2,150,2,205
3,150,3,186
4,150,4,322
5,150,5,194
6,150,6,202
7,150,7,241
8,150,8,230
9,150,9,218
10,150,10,215
11,150,11,220
12,150,12,238
13,150,13,203
14,150,14,188
15,150,15,209
16,150,16,215
17,150,17,185
18,150,18,187
19,150,19,219
20,150,20,236
21,150,21,225
22,150,22,202
23,150,23,198
24,150,24,197
25,150,25,208
26,150,26,274
27,150,27,220
28,150,28,261
29,150,29,201
30,150,30,210
31,150,31,230
32,150,32,197
33,150,33,248
34,150,34,185
35,150,35,194
36,150,36,202
37,150,37,193
38,150,38,196
39,150,39,228
40,150,40,207
41,150,41,237
42,150,42,255
43,150,43,214
44,150,44,207
45,150,45,198
46,150,46,234
47,150,47,282
48,150,48,213
49,150,49,227
50,150,50,192
51,150,51,206
52,150,52,192
53,150,53,196
54,150,54,188
55,150,55,295
56,150,56,205
57,150,57,199
58,150,58,193
59,150,59,215
60,150,60,196
61,150,61,238
62,150,62,226
63,150,63,195
64,150,64,243
65,150,65,191
66,150,66,208
67,150,67,211
68,150,68,205
69,150,69,233
70,150,70,229
71,150,71,197
72,150,72,197
73,150,73,203
74,150,74,189
75,150,75,217
76,150,76,198
77,150,77,235
78,150,78,215
79,150,79,193
80,150,80,194
81,150,81,234
82,150,82,210
83,150,83,218
84,150,84,215
85,150,85,245
86,150,86,227
87,150,87,234
88,150,88,234
89,150,89,232
90,150,90,218
91,150,91,204
92,150,92,232
93,150,93,208
94,150,94,225
95,150,95,210
96,150,96,195
97,150,97,198
98,150,98,234
99,150,99,219
