,num_chunks,times,drop_num_used
0,200,0,261
1,200,1,253
2,200,2,273
3,200,3,261
4,200,4,326
5,200,5,275
6,200,6,270
7,200,7,271
8,200,8,282
9,200,9,257
10,200,10,254
11,200,11,276
12,200,12,260
13,200,13,256
14,200,14,338
15,200,15,278
16,200,16,271
17,200,17,274
18,200,18,261
19,200,19,344
20,200,20,318
21,200,21,265
22,200,22,258
23,200,23,251
24,200,24,277
25,200,25,306
26,200,26,281
27,200,27,316
28,200,28,279
29,200,29,299
30,200,30,261
31,200,31,259
32,200,32,244
33,200,33,273
34,200,34,243
35,200,35,315
36,200,36,299
37,200,37,263
38,200,38,264
39,200,39,272
40,200,40,243
41,200,41,271
42,200,42,263
43,200,43,308
44,200,44,281
45,200,45,288
46,200,46,259
47,200,47,279
48,200,48,253
49,200,49,259
50,200,50,295
51,200,51,356
52,200,52,298
53,200,53,270
54,200,54,256
55,200,55,277
56,200,56,302
57,200,57,267
58,200,58,316
59,200,59,327
60,200,60,254
61,200,61,285
62,200,62,262
63,200,63,270
64,200,64,278
65,200,65,279
66,200,66,296
67,200,67,289
68,200,68,259
69,200,69,273
70,200,70,278
71,200,71,304
72,200,72,262
73,200,73,265
74,200,74,270
75,200,75,271
76,200,76,274
77,200,77,283
78,200,78,257
79,200,79,282
80,200,80,360
81,200,81,251
82,200,82,286
83,200,83,297
84,200,84,280
85,200,85,260
86,200,86,264
87,200,87,257
88,200,88,267
89,200,89,271
90,200,90,281
91,200,91,244
92,200,92,303
93,200,93,254
94,200,94,255
95,200,95,256
96,200,96,285
97,200,97,250
98,200,98,252
99,200,99,254
