,num_chunks,times,drop_num_used
0,106,0,152
1,106,1,140
2,106,2,155
3,106,3,136
4,106,4,204
5,106,5,150
6,106,6,146
7,106,7,162
8,106,8,159
9,106,9,147
10,106,10,141
11,106,11,144
12,106,12,177
13,106,13,168
14,106,14,158
15,106,15,133
16,106,16,165
17,106,17,153
18,106,18,147
19,106,19,167
20,106,20,218
21,106,21,156
22,106,22,136
23,106,23,135
24,106,24,154
25,106,25,233
26,106,26,156
27,106,27,159
28,106,28,177
29,106,29,151
30,106,30,142
31,106,31,156
32,106,32,172
33,106,33,125
34,106,34,154
35,106,35,134
36,106,36,157
37,106,37,158
38,106,38,153
39,106,39,163
40,106,40,150
41,106,41,152
42,106,42,144
43,106,43,152
44,106,44,156
45,106,45,165
46,106,46,151
47,106,47,188
48,106,48,132
49,106,49,182
50,106,50,146
51,106,51,164
52,106,52,162
53,106,53,147
54,106,54,163
55,106,55,194
56,106,56,149
57,106,57,159
58,106,58,171
59,106,59,147
60,106,60,144
61,106,61,200
62,106,62,153
63,106,63,152
64,106,64,277
65,106,65,160
66,106,66,147
67,106,67,148
68,106,68,160
69,106,69,141
70,106,70,146
71,106,71,157
72,106,72,143
73,106,73,234
74,106,74,159
75,106,75,151
76,106,76,143
77,106,77,142
78,106,78,147
79,106,79,157
80,106,80,160
81,106,81,152
82,106,82,203
83,106,83,206
84,106,84,161
85,106,85,140
86,106,86,174
87,106,87,141
88,106,88,160
89,106,89,142
90,106,90,240
91,106,91,177
92,106,92,127
93,106,93,156
94,106,94,144
95,106,95,191
96,106,96,157
97,106,97,161
98,106,98,162
99,106,99,138
