,num_chunks,times,drop_num_used
0,71,0,120
1,71,1,85
2,71,2,97
3,71,3,107
4,71,4,97
5,71,5,96
6,71,6,118
7,71,7,130
8,71,8,104
9,71,9,85
10,71,10,103
11,71,11,111
12,71,12,111
13,71,13,99
14,71,14,93
15,71,15,116
16,71,16,90
17,71,17,104
18,71,18,131
19,71,19,111
20,71,20,114
21,71,21,107
22,71,22,111
23,71,23,99
24,71,24,106
25,71,25,99
26,71,26,94
27,71,27,90
28,71,28,124
29,71,29,107
30,71,30,120
31,71,31,112
32,71,32,98
33,71,33,111
34,71,34,110
35,71,35,93
36,71,36,87
37,71,37,101
38,71,38,102
39,71,39,105
40,71,40,104
41,71,41,116
42,71,42,94
43,71,43,96
44,71,44,126
45,71,45,97
46,71,46,122
47,71,47,119
48,71,48,117
49,71,49,115
50,71,50,106
51,71,51,107
52,71,52,102
53,71,53,104
54,71,54,163
55,71,55,102
56,71,56,99
57,71,57,148
58,71,58,114
59,71,59,102
60,71,60,109
61,71,61,133
62,71,62,103
63,71,63,114
64,71,64,128
65,71,65,109
66,71,66,96
67,71,67,107
68,71,68,104
69,71,69,108
70,71,70,90
71,71,71,128
72,71,72,109
73,71,73,103
74,71,74,128
75,71,75,101
76,71,76,121
77,71,77,115
78,71,78,115
79,71,79,93
80,71,80,84
81,71,81,114
82,71,82,141
83,71,83,93
84,71,84,101
85,71,85,109
86,71,86,97
87,71,87,97
88,71,88,101
89,71,89,109
90,71,90,105
91,71,91,104
92,71,92,114
93,71,93,132
94,71,94,113
95,71,95,134
96,71,96,130
97,71,97,107
98,71,98,97
99,71,99,108
