,num_chunks,times,drop_num_used
0,90,0,114
1,90,1,116
2,90,2,132
3,90,3,135
4,90,4,149
5,90,5,130
6,90,6,123
7,90,7,139
8,90,8,125
9,90,9,120
10,90,10,117
11,90,11,118
12,90,12,123
13,90,13,142
14,90,14,142
15,90,15,135
16,90,16,124
17,90,17,132
18,90,18,137
19,90,19,123
20,90,20,130
21,90,21,170
22,90,22,143
23,90,23,136
24,90,24,121
25,90,25,166
26,90,26,108
27,90,27,224
28,90,28,144
29,90,29,136
30,90,30,134
31,90,31,117
32,90,32,133
33,90,33,128
34,90,34,128
35,90,35,129
36,90,36,134
37,90,37,114
38,90,38,138
39,90,39,133
40,90,40,116
41,90,41,238
42,90,42,127
43,90,43,125
44,90,44,167
45,90,45,140
46,90,46,136
47,90,47,131
48,90,48,130
49,90,49,123
50,90,50,116
51,90,51,143
52,90,52,131
53,90,53,139
54,90,54,134
55,90,55,121
56,90,56,130
57,90,57,132
58,90,58,121
59,90,59,120
60,90,60,123
61,90,61,126
62,90,62,139
63,90,63,134
64,90,64,133
65,90,65,121
66,90,66,112
67,90,67,151
68,90,68,125
69,90,69,171
70,90,70,129
71,90,71,118
72,90,72,168
73,90,73,154
74,90,74,126
75,90,75,129
76,90,76,138
77,90,77,122
78,90,78,133
79,90,79,116
80,90,80,125
81,90,81,132
82,90,82,150
83,90,83,135
84,90,84,143
85,90,85,194
86,90,86,144
87,90,87,134
88,90,88,139
89,90,89,132
90,90,90,113
91,90,91,122
92,90,92,121
93,90,93,134
94,90,94,134
95,90,95,155
96,90,96,304
97,90,97,115
98,90,98,140
99,90,99,136
