,num_chunks,times,drop_num_used
0,3000,0,5967
1,3000,1,5179
2,3000,2,5712
3,3000,3,6404
4,3000,4,6062
5,3000,5,9191
6,3000,6,6642
7,3000,7,5898
8,3000,8,6474
9,3000,9,5334
10,3000,10,8518
11,3000,11,9048
12,3000,12,6321
13,3000,13,5323
14,3000,14,5873
15,3000,15,7103
16,3000,16,5322
17,3000,17,5555
18,3000,18,6756
19,3000,19,8921
20,3000,20,8343
21,3000,21,5571
22,3000,22,6351
23,3000,23,6090
24,3000,24,6362
25,3000,25,6118
26,3000,26,10476
27,3000,27,8004
28,3000,28,4434
29,3000,29,9815
30,3000,30,6223
31,3000,31,5134
32,3000,32,6577
33,3000,33,7071
34,3000,34,6014
35,3000,35,6109
36,3000,36,7172
37,3000,37,7138
38,3000,38,5256
39,3000,39,7794
40,3000,40,7544
41,3000,41,7110
42,3000,42,5592
43,3000,43,4728
44,3000,44,5916
45,3000,45,5293
46,3000,46,6123
47,3000,47,6677
48,3000,48,5295
49,3000,49,5916
50,3000,50,8155
51,3000,51,5489
52,3000,52,6206
53,3000,53,4717
54,3000,54,8738
55,3000,55,6442
56,3000,56,4793
57,3000,57,6656
58,3000,58,5350
59,3000,59,6818
60,3000,60,8998
61,3000,61,6644
62,3000,62,6963
63,3000,63,4974
64,3000,64,5965
65,3000,65,7894
66,3000,66,6430
67,3000,67,5959
68,3000,68,6910
69,3000,69,4968
70,3000,70,5538
71,3000,71,6292
72,3000,72,6978
73,3000,73,4758
74,3000,74,6066
75,3000,75,8327
76,3000,76,6032
77,3000,77,6764
78,3000,78,6667
79,3000,79,6533
80,3000,80,7244
81,3000,81,7049
82,3000,82,6808
83,3000,83,6669
84,3000,84,7492
85,3000,85,7359
86,3000,86,7826
87,3000,87,6007
88,3000,88,5082
89,3000,89,5619
90,3000,90,4457
91,3000,91,7063
92,3000,92,7122
93,3000,93,7225
94,3000,94,5956
95,3000,95,6599
96,3000,96,5786
97,3000,97,6319
98,3000,98,5787
99,3000,99,7584
