,num_chunks,times,drop_num_used
0,2000,0,6211
1,2000,1,4535
2,2000,2,2773
3,2000,3,5540
4,2000,4,3172
5,2000,5,3540
6,2000,6,3666
7,2000,7,4220
8,2000,8,3901
9,2000,9,3825
10,2000,10,4093
11,2000,11,3905
12,2000,12,3120
13,2000,13,2965
14,2000,14,3601
15,2000,15,5554
16,2000,16,3694
17,2000,17,3828
18,2000,18,3330
19,2000,19,4686
20,2000,20,3504
21,2000,21,2797
22,2000,22,3667
23,2000,23,4042
24,2000,24,3688
25,2000,25,3708
26,2000,26,3317
27,2000,27,2875
28,2000,28,5709
29,2000,29,2315
30,2000,30,3780
31,2000,31,3670
32,2000,32,3439
33,2000,33,4652
34,2000,34,4453
35,2000,35,3209
36,2000,36,4647
37,2000,37,5589
38,2000,38,3592
39,2000,39,4946
40,2000,40,4729
41,2000,41,4423
42,2000,42,3901
43,2000,43,4816
44,2000,44,4063
45,2000,45,4185
46,2000,46,4048
47,2000,47,2634
48,2000,48,5158
49,2000,49,4761
50,2000,50,3841
51,2000,51,3017
52,2000,52,3537
53,2000,53,4436
54,2000,54,4361
55,2000,55,3191
56,2000,56,4481
57,2000,57,3095
58,2000,58,4333
59,2000,59,4060
60,2000,60,2428
61,2000,61,3708
62,2000,62,4558
63,2000,63,3290
64,2000,64,4977
65,2000,65,4507
66,2000,66,3463
67,2000,67,4351
68,2000,68,4612
69,2000,69,5833
70,2000,70,2824
71,2000,71,4977
72,2000,72,2929
73,2000,73,3780
74,2000,74,2831
75,2000,75,3217
76,2000,76,4543
77,2000,77,3612
78,2000,78,4590
79,2000,79,4171
80,2000,80,3935
81,2000,81,4277
82,2000,82,2215
83,2000,83,3706
84,2000,84,3797
85,2000,85,4107
86,2000,86,5337
87,2000,87,4496
88,2000,88,3776
89,2000,89,4564
90,2000,90,4089
91,2000,91,4000
92,2000,92,5404
93,2000,93,4153
94,2000,94,3163
95,2000,95,5532
96,2000,96,3642
97,2000,97,5127
98,2000,98,3658
99,2000,99,3218
