,num_chunks,times,drop_num_used
0,450,0,514
1,450,1,501
2,450,2,495
3,450,3,508
4,450,4,493
5,450,5,497
6,450,6,493
7,450,7,521
8,450,8,492
9,450,9,492
10,450,10,511
11,450,11,495
12,450,12,504
13,450,13,491
14,450,14,496
15,450,15,493
16,450,16,502
17,450,17,501
18,450,18,487
19,450,19,496
20,450,20,504
21,450,21,504
22,450,22,501
23,450,23,507
24,450,24,505
25,450,25,495
26,450,26,501
27,450,27,482
28,450,28,493
29,450,29,491
30,450,30,502
31,450,31,500
32,450,32,511
33,450,33,491
34,450,34,496
35,450,35,491
36,450,36,500
37,450,37,501
38,450,38,492
39,450,39,502
40,450,40,491
41,450,41,501
42,450,42,501
43,450,43,511
44,450,44,491
45,450,45,484
46,450,46,493
47,450,47,487
48,450,48,501
49,450,49,511
50,450,50,498
51,450,51,501
52,450,52,498
53,450,53,504
54,450,54,503
55,450,55,491
56,450,56,511
57,450,57,504
58,450,58,507
59,450,59,511
60,450,60,505
61,450,61,494
62,450,62,494
63,450,63,501
64,450,64,497
65,450,65,491
66,450,66,511
67,450,67,499
68,450,68,502
69,450,69,501
70,450,70,481
71,450,71,484
72,450,72,501
73,450,73,496
74,450,74,504
75,450,75,501
76,450,76,493
77,450,77,504
78,450,78,488
79,450,79,491
80,450,80,503
81,450,81,485
82,450,82,510
83,450,83,493
84,450,84,504
85,450,85,486
86,450,86,499
87,450,87,496
88,450,88,502
89,450,89,493
90,450,90,498
91,450,91,511
92,450,92,482
93,450,93,491
94,450,94,501
95,450,95,503
96,450,96,511
97,450,97,503
98,450,98,501
99,450,99,495
