,num_chunks,times,drop_num_used
0,300,0,425
1,300,1,439
2,300,2,382
3,300,3,392
4,300,4,371
5,300,5,459
6,300,6,427
7,300,7,401
8,300,8,412
9,300,9,394
10,300,10,397
11,300,11,386
12,300,12,381
13,300,13,396
14,300,14,398
15,300,15,413
16,300,16,366
17,300,17,409
18,300,18,372
19,300,19,399
20,300,20,395
21,300,21,363
22,300,22,393
23,300,23,418
24,300,24,379
25,300,25,389
26,300,26,411
27,300,27,381
28,300,28,419
29,300,29,420
30,300,30,420
31,300,31,383
32,300,32,418
33,300,33,401
34,300,34,409
35,300,35,384
36,300,36,424
37,300,37,373
38,300,38,361
39,300,39,378
40,300,40,381
41,300,41,393
42,300,42,436
43,300,43,401
44,300,44,382
45,300,45,424
46,300,46,414
47,300,47,412
48,300,48,405
49,300,49,420
50,300,50,371
51,300,51,396
52,300,52,468
53,300,53,408
54,300,54,394
55,300,55,384
56,300,56,374
57,300,57,369
58,300,58,402
59,300,59,380
60,300,60,398
61,300,61,403
62,300,62,451
63,300,63,413
64,300,64,407
65,300,65,420
66,300,66,447
67,300,67,439
68,300,68,389
69,300,69,416
70,300,70,409
71,300,71,383
72,300,72,419
73,300,73,357
74,300,74,395
75,300,75,427
76,300,76,379
77,300,77,387
78,300,78,412
79,300,79,360
80,300,80,371
81,300,81,421
82,300,82,391
83,300,83,469
84,300,84,427
85,300,85,401
86,300,86,426
87,300,87,381
88,300,88,484
89,300,89,441
90,300,90,397
91,300,91,397
92,300,92,403
93,300,93,374
94,300,94,452
95,300,95,414
96,300,96,376
97,300,97,430
98,300,98,374
99,300,99,393
