,num_chunks,times,drop_num_used
0,200,0,320
1,200,1,260
2,200,2,304
3,200,3,262
4,200,4,294
5,200,5,267
6,200,6,270
7,200,7,275
8,200,8,250
9,200,9,244
10,200,10,315
11,200,11,306
12,200,12,267
13,200,13,324
14,200,14,283
15,200,15,284
16,200,16,239
17,200,17,262
18,200,18,274
19,200,19,267
20,200,20,241
21,200,21,284
22,200,22,253
23,200,23,279
24,200,24,253
25,200,25,285
26,200,26,358
27,200,27,253
28,200,28,276
29,200,29,282
30,200,30,255
31,200,31,270
32,200,32,278
33,200,33,292
34,200,34,249
35,200,35,253
36,200,36,345
37,200,37,271
38,200,38,268
39,200,39,280
40,200,40,260
41,200,41,263
42,200,42,285
43,200,43,254
44,200,44,270
45,200,45,276
46,200,46,292
47,200,47,288
48,200,48,277
49,200,49,269
50,200,50,263
51,200,51,313
52,200,52,324
53,200,53,254
54,200,54,272
55,200,55,283
56,200,56,261
57,200,57,351
58,200,58,257
59,200,59,313
60,200,60,267
61,200,61,287
62,200,62,304
63,200,63,365
64,200,64,275
65,200,65,302
66,200,66,291
67,200,67,279
68,200,68,293
69,200,69,308
70,200,70,248
71,200,71,276
72,200,72,286
73,200,73,269
74,200,74,301
75,200,75,248
76,200,76,277
77,200,77,252
78,200,78,273
79,200,79,287
80,200,80,285
81,200,81,303
82,200,82,325
83,200,83,268
84,200,84,263
85,200,85,271
86,200,86,273
87,200,87,282
88,200,88,314
89,200,89,246
90,200,90,333
91,200,91,287
92,200,92,306
93,200,93,268
94,200,94,273
95,200,95,267
96,200,96,282
97,200,97,265
98,200,98,269
99,200,99,258
