,num_chunks,times,drop_num_used
0,5000,0,6014
1,5000,1,5840
2,5000,2,5939
3,5000,3,5756
4,5000,4,6144
5,5000,5,5939
6,5000,6,6217
7,5000,7,6104
8,5000,8,6184
9,5000,9,5990
10,5000,10,6102
11,5000,11,5639
12,5000,12,5952
13,5000,13,5956
14,5000,14,5994
15,5000,15,5790
16,5000,16,6079
17,5000,17,5816
18,5000,18,5743
19,5000,19,5802
20,5000,20,6138
21,5000,21,5945
22,5000,22,5815
23,5000,23,6148
24,5000,24,5789
25,5000,25,5817
26,5000,26,5776
27,5000,27,5911
28,5000,28,5882
29,5000,29,5943
30,5000,30,5709
31,5000,31,5892
32,5000,32,5782
33,5000,33,6065
34,5000,34,5922
35,5000,35,5941
36,5000,36,5638
37,5000,37,6043
38,5000,38,5937
39,5000,39,5878
40,5000,40,5960
41,5000,41,6239
42,5000,42,5770
43,5000,43,5737
44,5000,44,5959
45,5000,45,5984
46,5000,46,6135
47,5000,47,5872
48,5000,48,6001
49,5000,49,5894
50,5000,50,5873
51,5000,51,6005
52,5000,52,5768
53,5000,53,5958
54,5000,54,5870
55,5000,55,5871
56,5000,56,5756
57,5000,57,5811
58,5000,58,6021
59,5000,59,6156
60,5000,60,5971
61,5000,61,5893
62,5000,62,6129
63,5000,63,5829
64,5000,64,6042
65,5000,65,5790
66,5000,66,5909
67,5000,67,5976
68,5000,68,5784
69,5000,69,6219
70,5000,70,5917
71,5000,71,6004
72,5000,72,5960
73,5000,73,5813
74,5000,74,5807
75,5000,75,5829
76,5000,76,5981
77,5000,77,6049
78,5000,78,5974
79,5000,79,5946
80,5000,80,5908
81,5000,81,5753
82,5000,82,6122
83,5000,83,5809
84,5000,84,5698
85,5000,85,6107
86,5000,86,6020
87,5000,87,5982
88,5000,88,5759
89,5000,89,5921
90,5000,90,6042
91,5000,91,5771
92,5000,92,6043
93,5000,93,5926
94,5000,94,5910
95,5000,95,5994
96,5000,96,5896
97,5000,97,6147
98,5000,98,5981
99,5000,99,5767
