,num_chunks,times,drop_num_used
0,500,0,644
1,500,1,675
2,500,2,662
3,500,3,647
4,500,4,668
5,500,5,651
6,500,6,665
7,500,7,675
8,500,8,659
9,500,9,676
10,500,10,659
11,500,11,667
12,500,12,691
13,500,13,674
14,500,14,647
15,500,15,659
16,500,16,663
17,500,17,656
18,500,18,668
19,500,19,668
20,500,20,669
21,500,21,677
22,500,22,664
23,500,23,666
24,500,24,649
25,500,25,672
26,500,26,644
27,500,27,661
28,500,28,669
29,500,29,677
30,500,30,664
31,500,31,654
32,500,32,675
33,500,33,650
34,500,34,674
35,500,35,683
36,500,36,652
37,500,37,668
38,500,38,672
39,500,39,660
40,500,40,671
41,500,41,695
42,500,42,673
43,500,43,649
44,500,44,684
45,500,45,663
46,500,46,677
47,500,47,664
48,500,48,688
49,500,49,641
50,500,50,672
51,500,51,671
52,500,52,668
53,500,53,688
54,500,54,667
55,500,55,677
56,500,56,665
57,500,57,675
58,500,58,666
59,500,59,658
60,500,60,662
61,500,61,668
62,500,62,684
63,500,63,655
64,500,64,658
65,500,65,658
66,500,66,669
67,500,67,671
68,500,68,650
69,500,69,655
70,500,70,661
71,500,71,672
72,500,72,667
73,500,73,666
74,500,74,665
75,500,75,683
76,500,76,651
77,500,77,677
78,500,78,672
79,500,79,661
80,500,80,679
81,500,81,688
82,500,82,665
83,500,83,662
84,500,84,681
85,500,85,656
86,500,86,655
87,500,87,672
88,500,88,683
89,500,89,675
90,500,90,669
91,500,91,650
92,500,92,682
93,500,93,657
94,500,94,674
95,500,95,670
96,500,96,661
97,500,97,692
98,500,98,662
99,500,99,671
