,num_chunks,times,drop_num_used
0,350,0,466
1,350,1,471
2,350,2,460
3,350,3,460
4,350,4,464
5,350,5,468
6,350,6,479
7,350,7,469
8,350,8,461
9,350,9,464
10,350,10,474
11,350,11,473
12,350,12,472
13,350,13,465
14,350,14,466
15,350,15,455
16,350,16,481
17,350,17,471
18,350,18,474
19,350,19,469
20,350,20,461
21,350,21,461
22,350,22,476
23,350,23,473
24,350,24,471
25,350,25,458
26,350,26,471
27,350,27,470
28,350,28,464
29,350,29,464
30,350,30,466
31,350,31,459
32,350,32,460
33,350,33,467
34,350,34,468
35,350,35,467
36,350,36,461
37,350,37,480
38,350,38,479
39,350,39,469
40,350,40,451
41,350,41,469
42,350,42,471
43,350,43,472
44,350,44,467
45,350,45,474
46,350,46,451
47,350,47,481
48,350,48,479
49,350,49,462
50,350,50,472
51,350,51,472
52,350,52,473
53,350,53,465
54,350,54,457
55,350,55,463
56,350,56,452
57,350,57,471
58,350,58,458
59,350,59,465
60,350,60,463
61,350,61,462
62,350,62,465
63,350,63,455
64,350,64,472
65,350,65,467
66,350,66,458
67,350,67,478
68,350,68,453
69,350,69,467
70,350,70,472
71,350,71,472
72,350,72,461
73,350,73,462
74,350,74,477
75,350,75,467
76,350,76,462
77,350,77,482
78,350,78,480
79,350,79,471
80,350,80,469
81,350,81,453
82,350,82,468
83,350,83,474
84,350,84,474
85,350,85,468
86,350,86,441
87,350,87,471
88,350,88,467
89,350,89,477
90,350,90,451
91,350,91,464
92,350,92,462
93,350,93,471
94,350,94,459
95,350,95,467
96,350,96,460
97,350,97,472
98,350,98,474
99,350,99,462
