,code rate,drop num,per,size
0,39.79423209509161,3003,0.0392124825527439,50
1,5.711161463850395,386,0.302336232827047,450
2,3.509867099622982,199,0.4934002334676705,850
3,3.016529390440215,190,0.6321389535670295,1250
4,2.8719673716125067,116,0.7328823295576385,1650
5,2.6399187421103525,97,0.8060358644808147,2050
6,2.3227844260866473,107,0.8591553834480486,2450
7,2.269933744058918,80,0.8977274537967146,2850
8,2.110853277169158,43,0.9257360773668971,3250
9,2.5234442081499497,70,0.9460741869680925,3650
10,1.9606879877982617,65,0.9608424493610573,4050
11,2.130557420035966,94,0.9715662372835416,4450
12,1.8006346186535998,34,0.979353180956834,4850
13,2.089523248400448,55,0.9850075721299281,5250
14,1.8100772442652044,29,0.9891134371367628,5650
15,2.142981602868922,49,0.992094859351513,6050
16,2.477352782514932,48,0.9942597815805218,6450
17,1.956152798900788,26,0.9958318126180812,6850
18,2.230496676120317,30,0.9969733231767222,7250
19,1.9934121665675404,20,0.997802216706402,7650
20,1.965354654778002,17,0.9984041073138468,8050
21,1.838714154835871,27,0.9988411626054597,8450
22,1.6372704708105312,15,0.9991585248064381,8850
23,1.8800843899872262,19,0.9993889733756296,9250
24,2.608205780618498,23,0.9995563107046458,9650
25,1.5111510908793302,19,0.999677820600674,10050
26,2.0382586838614194,29,0.9997660534828382,10450
27,2.138185695231436,15,0.9998301226800763,10850
28,1.805524364493446,13,0.9998766457215326,11250
29,2.058990034516781,13,0.9999104278427335,11650
30,2.325461022391723,20,0.9999349583049971,12050
31,1.8715082557889753,13,0.9999527707915278,12450
32,1.957714915374927,24,0.9999657051045054,12850
33,2.1801274174346137,15,0.9999750971931347,13250
34,2.2736547643938008,19,0.9999819171401217,13650
35,2.511509719557044,25,0.9999868693588178,14050
36,3.287457710795253,11,0.9999904653501152,14450
37,2.0813672439134745,12,0.999993076533951,14850
38,2.4471989778099816,19,0.9999949726122396,15250
39,1.9391701910086174,12,0.9999963494256323,15650
40,2.477764033063488,14,0.9999973491813544,16050
41,1.6039031482252317,9,0.999998075141393,16450
42,2.0878558534229987,10,0.9999986022881411,16850
43,1.6468633411660498,8,0.9999989850691197,17250
44,2.6530590342664198,27,0.9999992630207111,17650
45,2.0165560253274375,13,0.999999464851762,18050
46,2.1736754333365056,13,0.9999996114088402,18450
47,1.8761939074282576,11,0.9999997178294185,18850
48,2.0333134371309245,10,0.9999997951053826,19250
49,2.1953080658049773,8,0.9999998512183516,19650
50,1.547633723974361,9,0.9999998919640779,20050
51,2.2846843149206495,12,0.9999999215510745,20450
52,1.6940890666434343,11,0.9999999430352998,20850
53,1.5539305944416302,5,0.9999999586357997,21250
54,2.5506805559949703,21,0.9999999699639064,21650
55,2.508226745747304,14,0.9999999781896686,22050
56,2.827341096981384,9,0.9999999841627022,22450
57,2.0886654719173903,10,0.9999999884999455,22850
58,1.9363193336588025,9,0.9999999916493801,23250
59,1.8735527231217783,11,0.9999999939363025,23650
60,2.002945367340351,6,0.9999999955969223,24050
61,2.036258385547578,10,0.9999999968027605,24450
62,2.2210034583353155,7,0.9999999976783648,24850
63,1.8464351036612143,8,0.9999999983141739,25250
64,1.6672760532292814,6,0.9999999987758585,25650
65,2.5399146884246884,9,0.999999999111105,26050
66,1.6118220607600497,7,0.9999999993545401,26450
67,1.3634978677932355,4,0.9999999995313075,26850
68,1.7159252494160027,4,0.9999999996596648,27250
69,1.9657729031874063,8,0.9999999997528699,27650
70,2.563985375231589,8,0.9999999998205495,28050
71,1.9070688606994461,8,0.9999999998696943,28450
72,2.637111517616982,8,0.9999999999053801,28850
73,1.604204753309489,4,0.999999999931293,29250
74,1.6261425960591915,6,0.9999999999501092,29650
75,1.342880357554235,4,0.9999999999637725,30050
76,1.9792809263165403,5,0.9999999999736938,30450
77,2.1932764574865433,9,0.9999999999808982,30850
78,2.4121470648313457,4,0.9999999999861294,31250
79,2.3787324802189613,5,0.9999999999899281,31650
80,1.7577696526636786,6,0.9999999999926864,32050
81,2.570688604523098,10,0.9999999999946892,32450
82,1.7349177330962697,7,0.9999999999961438,32850
83,1.5534227097341895,3,0.9999999999971998,33250
84,2.050578915299721,9,0.9999999999979666,33650
85,1.5216331505202234,4,0.9999999999985235,34050
86,1.5395084298208666,4,0.9999999999989279,34450
87,2.2652853950860616,3,0.9999999999992215,34850
88,1.7900670322983918,5,0.9999999999994347,35250
89,1.8103798496858943,3,0.9999999999995896,35650
90,1.6110095470246526,3,0.9999999999997019,36050
91,1.2586837294335451,3,0.9999999999997835,36450
92,1.8713183018487605,9,0.9999999999998428,36850
93,1.6646353849280793,8,0.9999999999998859,37250
94,1.5295551492993344,5,0.9999999999999172,37650
95,2.164127564493325,3,0.9999999999999398,38050
96,2.186877919967595,6,0.9999999999999563,38450
97,1.8150517976843965,4,0.9999999999999682,38850
98,1.594556164940114,3,0.9999999999999769,39250
99,1.9329677026203858,4,0.9999999999999832,39650
