,PER,code_rate,drops_num,size
0,0.0392124825527439,1.562646358231954,2956.5,50
1,0.07688734631753857,1.7653270902887468,1604.5,100
2,0.11308488514427917,1.8688664462684323,1088.0,150
3,0.14786302861132394,1.8223770842432216,764.5,200
4,0.18127743473445046,2.142996512255293,691.0,250
5,0.2133815790404635,1.8921775214383572,488.5,300
6,0.24422684014800633,2.2435467697427898,477.0,350
7,0.27386258199253477,2.394556629741645,428.0,400
8,0.302336232827047,2.433690415485561,371.5,450
9,0.32969336112499803,2.409149617014293,318.0,500
10,0.35597774850687236,2.471990772175353,285.0,550
11,0.3812314598071255,2.595038548667705,263.5,600
12,0.4054949103936254,2.892715188074952,260.5,650
13,0.4288069308473328,2.893864796682472,232.5,700
14,0.45120482910573,3.4422533528938724,248.0,750
15,0.47272445016945164,4.22224164654561,274.0,800
16,0.4934002334676705,3.6723273191319454,215.5,850
17,0.5132652679740436,4.0846006479811505,217.5,900
18,0.5323513451614259,4.477172404071808,217.0,950
19,0.5506890098800976,3.7297272297834527,165.0,1000
20,0.5683076092409304,4.014287188030228,162.5,1050
21,0.5852353395817227,4.390547827718169,163.0,1100
22,0.6014992915918691,4.235227639740987,144.5,1150
23,0.6171254936675791,5.109048218384273,160.5,1200
24,0.6321389535670295,5.7116867059488605,165.5,1250
25,0.6465636984321166,5.528840767162451,148.0,1300
26,0.6604228132408535,5.410535231352556,134.0,1350
27,0.6737384777519564,4.990083729187477,114.5,1400
28,0.6865320020007395,5.3087638135779365,113.0,1450
29,0.6988238604031289,6.651760718994869,131.5,1500
30,0.710633724522374,7.589237779041975,139.5,1550
31,0.721980494550893,5.465079646663339,93.5,1600
32,0.7328823295576385,6.744192509221238,107.5,1650
33,0.7433566765493893,5.886635868422487,87.5,1700
34,0.7534202983924745,8.181195222768116,113.5,1750
35,0.7630893006396204,6.790639432726969,88.0,1800
36,0.7723791573048476,7.5117523657779515,91.0,1850
37,0.7813047356276722,8.426704450115983,95.5,1900
38,0.7898803198662399,8.011742355308778,85.0,1950
39,0.798119634157473,8.351301703604769,83.0,2000
40,0.8060358644808147,9.07045981098065,84.5,2050
41,0.8136416797607188,15.50779214007989,135.5,2100
42,0.8209492521416603,9.085707722540475,74.5,2150
43,0.8279702764681112,10.325866042744375,79.5,2200
44,0.8347159890006587,9.470707302422579,68.5,2250
45,0.8411971853982179,12.72406609867425,86.5,2300
46,0.8474242379951169,15.095579738820172,96.5,2350
47,0.853407112400705,12.55409648770003,75.5,2400
48,0.8591553834480486,10.6886135622794,60.5,2450
49,0.8646782505172399,14.260218030096887,76.0,2500
50,0.8699845522578394,18.92382827441516,95.0,2550
51,0.8750827807340161,20.08236304114502,95.0,2600
52,0.8799810950150209,18.052288386520093,80.5,2650
53,0.8846873342327437,16.289865258388442,68.5,2700
54,0.8892090301272526,15.251897319665137,60.5,2750
55,0.8935534191003893,20.437506999703963,76.5,2800
56,0.8977274537967146,17.972135549676423,63.5,2850
57,0.9017378142303356,22.18111971187984,74.0,2900
58,0.9055909184754231,27.45140135472717,86.5,2950
59,0.9092929329375261,22.33787950650737,66.5,3000
60,0.9128497822221239,29.1464310601606,82.0,3050
61,0.9162671586162067,21.62090548662014,57.5,3100
62,0.9195505311980604,22.86627310379111,57.5,3150
63,0.9227051545898339,19.972536503289337,47.5,3200
64,0.9257360773668971,28.668525671263268,64.5,3250
65,0.928648150137446,27.479241282903978,58.5,3300
66,0.9314460333052874,30.026710798517172,60.5,3350
67,0.9341342045282252,39.58276208533343,75.5,3400
68,0.9367169658839848,42.634649353008356,77.0,3450
69,0.9391984507551437,32.44789669490582,55.5,3500
70,0.9415826304440874,47.83306682836637,77.5,3550
71,0.9438733205285759,28.011848921402724,43.0,3600
72,0.9460741869680925,28.5288606774658,41.5,3650
73,0.9481887519707487,45.33126685416075,62.5,3700
74,0.9502203996301316,31.369232076643055,41.0,3750
75,0.9521723813411176,34.29524718262215,42.5,3800
76,0.9540478210033183,41.2701955548785,48.5,3850
77,0.9558497200204863,42.166657028066716,47.0,3900
78,0.9575809621038818,35.93850828690695,38.0,3950
79,0.9592443178872875,37.38034122136991,37.5,4000
80,0.9608424493610573,60.40147138918519,57.5,4050
81,0.9623779141322951,43.719808459284515,39.5,4100
82,0.9638531695179803,73.46129709317965,63.0,4150
83,0.9652705764775935,56.50016500828971,46.0,4200
84,0.9666324033915327,62.0933955137466,48.0,4250
85,0.9679408296913692,66.0690533385283,48.5,4300
86,0.9691979493477518,53.78746327297545,37.5,4350
87,0.9704057742215418,86.07176682015833,57.0,4400
88,0.9715662372835416,68.34933606765092,43.0,4450
89,0.9726811957079696,62.73678557715004,37.5,4500
90,0.9737524338446327,77.46672619015993,44.0,4550
91,0.974781666074552,75.95659115822572,41.0,4600
92,0.9757705395536129,90.63633400730262,46.5,4650
93,0.9767206368486293,98.4256221461855,48.0,4700
94,0.9776334784700413,70.10010877277102,32.5,4750
95,0.9785105253053005,74.86339987213968,33.0,4800
96,0.979353180956834,114.5170081160387,48.0,4850
97,0.9801627939883338,84.0428075466325,33.5,4900
98,0.9809406600829614,117.38092372473514,44.5,4950
99,0.9816880241169251,74.87532653108522,27.0,5000
