,code rate,size
0,1.7312614259597807,100
1,1.6051086735730247,214
2,1.5736552914889295,461
3,1.8850619540930327,992
4,1.8751899248425756,2132
5,2.0243449116392442,4582
6,1.7201746902295347,9847
7,2.063229737964656,21161
8,2.2169408897014016,45475
9,2.6797897623400364,97723
