,code rate,drop num,per,size
0,1.8314120180191849,3465,0.0392124825527439,50
1,2.0654640769349135,666,0.18127743473445046,250
2,2.58763853059703,395,0.302336232827047,450
3,2.387461671539788,215,0.4054949103936254,650
4,3.7319706862640185,219,0.4934002334676705,850
5,4.817144625636273,195,0.5683076092409304,1050
6,8.489878729084106,246,0.6321389535670295,1250
7,7.187972243163047,153,0.6865320020007395,1450
8,7.528400940526032,120,0.7328823295576385,1650
9,6.603738343541055,80,0.7723791573048476,1850
10,11.378328283597028,106,0.8060358644808147,2050
11,11.060680061223449,80,0.8347159890006587,2250
12,12.190319599955018,69,0.8591553834480486,2450
13,17.940162371696985,80,0.8799810950150209,2650
14,21.792983264961965,77,0.8977274537967146,2850
15,28.080098216496186,79,0.9128497822221239,3050
16,28.89076230437384,65,0.9257360773668971,3250
17,52.60119076020512,95,0.9367169658839848,3450
18,32.30979402026248,47,0.9460741869680925,3650
19,34.88820655154677,41,0.9540478210033183,3850
20,48.321177111348156,46,0.9608424493610573,4050
21,65.97423273335576,51,0.9666324033915327,4250
22,76.29693328481963,48,0.9715662372835416,4450
23,93.56008671721558,48,0.9757705395536129,4650
24,81.11621408219408,34,0.979353180956834,4850
25,110.77776110851674,38,0.9824060821517465,5050
26,192.05307436992334,54,0.9850075721299281,5250
27,134.3126717806213,31,0.9872243979210338,5450
28,173.94492869459464,33,0.9891134371367628,5650
29,179.33038174542023,28,0.9907231572928886,5850
30,520.7877313169081,67,0.992094859351513,6050
31,339.2373617571416,36,0.9932637373893968,6250
32,616.2617673356712,54,0.9942597815805218,6450
33,303.7712501137997,22,0.9951085476609164,6650
34,400.5850592317138,24,0.9958318126180812,6850
35,846.6851311726167,42,0.9964481334281912,7050
36,535.2230453598332,22,0.9969733231767222,7250
37,997.4701290938605,34,0.9974208567784397,7450
38,883.8055910079038,25,0.997802216706402,7650
39,1404.8484902961013,33,0.9981271876004247,7850
40,1178.311728594768,23,0.9984041073138468,8050
41,1478.7415165432462,24,0.9986400808397601,8250
42,3702.920438522057,50,0.9988411626054597,8450
43,1601.3891136220325,18,0.9990125118122845,8650
44,1602.2614385175289,15,0.9991585248064381,8850
45,2820.0752863822,22,0.9992829478770594,9050
46,3690.056439628804,24,0.9993889733756296,9250
47,3133.6562614139325,17,0.9994793216228711,9450
48,4638.823256199694,21,0.9995563107046458,9650
49,3175.1868402227024,12,0.9996219159476193,9850
50,4752.254842508042,15,0.999677820600674,10050
51,7204.609710833628,19,0.9997254590224145,10250
52,5444.037661532909,12,0.9997660534828382,10450
53,9223.860057615515,17,0.9998006455233989,10650
54,18811.893176598478,29,0.9998301226800763,10850
55,10078.61811602592,13,0.9998552412550926,11050
56,14820.349870410577,16,0.9998766457215326,11250
57,21020.1412746395,19,0.9998948852587389,11450
58,13209.70320406424,10,0.9999104278427335,11650
59,28382.365061666223,18,0.9999236722531861,11850
60,28224.523843338928,15,0.9999349583049971,12050
61,26937.435303466635,12,0.9999445755670062,12250
62,42836.97900658252,16,0.9999527707915278,12450
63,44692.91219660082,14,0.9999597542453315,12650
64,72304.84732066716,19,0.9999657051045054,12850
65,72565.7637924683,16,0.9999707760516192,13050
66,102674.20465961893,19,0.9999750971931347,13250
67,102997.03597168816,16,0.9999787793975787,13450
68,99666.46508704836,13,0.9999819171401217,13650
69,200833.47249363174,22,0.9999845909265492,13850
70,141277.79612517756,13,0.9999868693588178,14050
71,168152.38954326854,13,0.9999888108951906,14250
72,153922.91001676655,10,0.9999904653501152,14450
73,164818.57088849237,9,0.9999918751723239,14650
74,261411.26661629355,12,0.999993076533951,14850
75,233177.26431087952,9,0.9999941002586095,15050
76,277274.63240627514,9,0.9999949726122396,15250
77,586052.9321862175,16,0.9999957159770198,15450
78,566026.3675386314,13,0.9999963494256323,15650
79,1086721.1549213198,21,0.9999968892106145,15850
80,553449.1159073609,9,0.9999973491813544,16050
81,730641.1174488899,10,0.9999977411394276,16250
82,1041570.0503581739,12,0.999998075141393,16450
83,1649552.5194608031,16,0.9999983597568164,16650
84,2203915.447378035,18,0.9999986022881411,16850
85,1599300.8895090322,11,0.9999988089580497,17050
86,2071448.0565739137,12,0.9999989850691197,17250
87,1434457.7625024954,7,0.9999991351398735,17450
88,2432369.75773925,10,0.9999992630207111,17650
89,2309424.051946625,8,0.9999993719927008,17850
90,5138478.3857755605,15,0.999999464851762,18050
91,6096924.0961967725,15,0.9999995439804013,18250
92,3375527.5942755253,7,0.9999996114088402,18450
93,5148244.798963808,9,0.999999668867106,18650
94,5427874.242364991,8,0.9999997178294185,18850
95,7241966.5867308285,9,0.9999997595520154,19050
96,25763455.800103284,27,0.9999997951053826,19250
97,14708323.340985456,13,0.9999998254017213,19450
98,10731077.813408237,8,0.9999998512183516,19650
99,17491803.517384056,11,0.9999998732176567,19850
100,20733806.81121278,11,0.9999998919640779,20050
101,13404136.922469953,6,0.9999999079385966,20250
102,39713461.31652312,15,0.9999999215510745,20450
103,28236204.977788445,9,0.9999999331507702,20650
104,22304457.385182943,6,0.9999999430352998,20850
105,35234412.264498904,8,0.9999999514582729,21050
106,26088221.607871696,5,0.9999999586357997,21250
107,74167675.76877639,12,0.9999999647520356,21450
108,58565871.064568885,8,0.9999999699639064,21650
109,69363138.96259947,8,0.9999999744051341,21850
110,61608090.39179443,6,0.9999999781896686,22050
111,72954109.46367651,6,0.9999999814146102,22250
112,115176908.56775576,8,0.9999999841627022,22450
113,136366555.09600896,8,0.999999986504453,22650
114,100901234.58825855,5,0.9999999884999455,22850
115,358338150.62180233,15,0.9999999902003783,23050
116,197944049.92613173,7,0.9999999916493801,23250
117,167349684.96868542,5,0.9999999928841281,23450
118,396126396.2529933,10,0.9999999939363025,23650
119,421914180.8782601,9,0.9999999948328991,23850
120,388326422.5135215,7,0.9999999955969223,24050
121,525141265.6904784,8,0.9999999962479748,24250
122,543678183.1775047,7,0.9999999968027605,24450
123,1378363535.6141326,15,0.999999997275514,24650
124,652264630.0784222,6,0.9999999976783648,24850
125,1414611564.8943927,11,0.9999999980216489,25050
126,1064846005.3832656,7,0.9999999983141739,25250
127,899654464.1195743,5,0.9999999985634451,25450
128,1489683380.73421,7,0.9999999987758585,25650
129,2013490883.7421474,8,0.9999999989568638,25850
130,1785865320.992043,6,0.999999999111105,26050
131,2463812730.4029446,7,0.9999999992425398,26250
132,3329557814.267036,8,0.9999999993545401,26450
133,2952636281.1692348,6,0.9999999994499797,26650
134,6981965098.810198,12,0.9999999995313075,26850
135,3439378173.7445126,5,0.9999999996006097,27050
136,4066022751.6749773,5,0.9999999996596648,27250
137,9613160536.32018,10,0.9999999997099878,27450
138,5681717990.1370945,5,0.9999999997528699,27650
139,16118009556.395214,12,0.9999999997894112,27850
140,7937769359.89107,5,0.9999999998205495,28050
141,18763104967.809013,10,0.9999999998470837,28250
142,8869909045.69733,4,0.9999999998696943,28450
143,31446569640.142376,12,0.9999999998889617,28650
144,12386928816.14169,4,0.9999999999053801,28850
145,29274177451.31691,8,0.9999999999193709,29050
146,34590336483.50471,8,0.999999999931293,29250
147,30652557400.694534,6,0.9999999999414523,29450
148,48287503127.286896,8,0.9999999999501092,29650
149,71310730029.76112,10,0.9999999999574862,29850
150,42122748207.11299,5,0.9999999999637725,30050
151,59712884350.65111,6,0.9999999999691291,30250
152,141075283958.08432,12,0.9999999999736938,30450
153,124981936428.58594,9,0.9999999999775836,30650
154,98417331134.92471,6,0.9999999999808982,30850
155,96869287421.79257,5,0.9999999999837226,31050
156,137292587373.05421,6,0.9999999999861294,31250
157,162146365460.30157,6,0.9999999999881803,31450
158,255323387945.57205,8,0.9999999999899281,31650
159,226140018523.77325,6,0.9999999999914173,31850
160,400571322083.81586,9,0.9999999999926864,32050
161,262782194477.04953,5,0.9999999999937678,32250
162,434407086804.69586,7,0.9999999999946892,32450
163,806028364097.277,11,0.9999999999954745,32650
164,346075220301.1324,4,0.9999999999961438,32850
165,306450469779.90735,3,0.999999999996714,33050
