,PER,code_rate,drops_num,size
0,0.07688734631753857,1.7852413441586292,1622.6,100
1,0.14786302861132394,2.057176486202617,863.0,200
2,0.2133815790404635,2.144338742821443,553.6,300
3,0.27386258199253477,2.355393320376712,421.0,400
4,0.32969336112499803,2.342481325725847,309.2,500
5,0.3812314598071255,3.299195118799549,335.0,600
6,0.4288069308473328,2.9498750830698754,237.0,700
7,0.47272445016945164,3.6705764971064387,238.2,800
8,0.5132652679740436,3.8986808943489057,207.6,900
9,0.5506890098800976,4.6881541058005345,207.4,1000
10,0.5852353395817227,4.175060817768811,155.0,1100
11,0.6171254936675791,5.462384263394027,171.6,1200
12,0.6465636984321166,4.908714032467204,131.4,1300
13,0.6737384777519564,5.639448336741131,129.4,1400
14,0.6988238604031289,6.9400879897041525,137.2,1500
15,0.721980494550893,6.511335536238459,111.4,1600
16,0.7433566765493893,7.292700892994259,108.4,1700
17,0.7630893006396204,7.97900133345419,103.4,1800
18,0.7813047356276722,8.876716939075056,100.6,1900
19,0.798119634157473,8.391548940730575,83.4,2000
20,0.8136416797607188,9.178781768519608,80.2,2100
21,0.8279702764681112,11.274027327172474,86.8,2200
22,0.8411971853982179,11.856181821423638,80.6,2300
23,0.853407112400705,14.233518666849303,85.6,2400
24,0.8646782505172399,14.11011047188534,75.2,2500
25,0.8750827807340161,19.91324840500906,94.2,2600
26,0.8846873342327437,16.26608443319371,68.4,2700
27,0.8935534191003893,19.502457659848226,73.0,2800
28,0.9017378142303356,18.40433446364084,61.4,2900
29,0.9092929329375261,25.864913112798014,77.0,3000
30,0.9162671586162067,21.80891336041684,58.0,3100
31,0.9227051545898339,26.32170073907184,62.6,3200
32,0.928648150137446,27.808052717058388,59.2,3300
33,0.9341342045282252,31.561354669365198,60.2,3400
34,0.9391984507551437,43.965438404629154,75.2,3500
35,0.9438733205285759,32.4416296810664,49.8,3600
36,0.9481887519707487,39.311274615928205,54.2,3700
37,0.9521723813411176,38.08789804752389,47.2,3800
38,0.9558497200204863,53.11204459705424,59.2,3900
39,0.9592443178872875,48.44492222289541,48.6,4000
40,0.9623779141322951,50.69284120089191,45.8,4100
41,0.9652705764775935,50.604495616120346,41.2,4200
42,0.9679408296913692,53.127692375311426,39.0,4300
43,0.9704057742215418,62.81728946874712,41.6,4400
44,0.9726811957079696,63.90787224125684,38.2,4500
45,0.974781666074552,72.99243150327055,39.4,4600
46,0.9767206368486293,90.22348696733673,44.0,4700
47,0.9785105253053005,104.80875982099555,46.2,4800
48,0.9801627939883338,102.35661337022707,40.8,4900
49,0.9816880241169251,128.1200031754125,46.2,5000
50,0.9830959833484055,108.47351037252986,35.4,5100
51,0.9843956883308541,117.10488042975378,34.6,5200
52,0.9855954624462065,126.30874449305482,33.8,5300
53,0.9867029891136491,191.38058802013938,46.4,5400
54,0.987725360994656,183.85502097445934,40.4,5500
55,0.9886691254147827,179.69988103183854,35.8,5600
56,0.9895403262930969,205.89216832168003,37.2,5700
57,0.990344542847768,213.53219556074708,35.0,5800
58,0.9910869253256858,232.61661621042975,34.6,5900
59,0.9917722279849238,229.59946065609049,31.0,6000
60,0.9924048395412688,311.59925675153323,38.2,6100
61,0.9929888112737966,244.29192095993957,27.2,6200
62,0.9935278829694858,332.1801169826726,33.6,6300
63,0.9940255068730185,324.21666992134504,29.8,6400
64,0.9944848697951445,383.0431793737868,32.0,6500
65,0.9949089135211916,397.6313090126769,30.2,6600
66,0.9953003536504202,402.5266036224909,27.8,6700
67,0.9956616969868703,404.355090988094,25.4,6800
68,0.9959952575930713,626.4662793849293,35.8,6900
69,0.9963031716094253,638.4795643955007,33.2,7000
70,0.9965874109341679,600.1127617560942,28.4,7100
71,0.996849795851512,608.1843733632967,26.2,7200
72,0.9970920066888478,586.4047256105173,23.0,7300
73,0.9973155945776514,604.7523045942855,21.6,7400
74,0.9975219913870162,1075.8870119240041,35.0,7500
75,0.9977125188934205,816.6042034649528,24.2,7600
76,0.997888397245457,1022.1808865236709,27.6,7700
77,0.9980507527777306,951.0069803510182,23.4,7800
78,0.9982006252239677,1266.379791976869,28.4,7900
79,0.9983389743755275,1291.3909843082372,26.4,8000
80,0.9984666862279586,1459.3620720290353,27.2,8100
81,0.9985845786549631,1706.342776216267,29.0,8200
82,0.9986934066461042,1625.8420694389483,25.2,8300
83,0.9987938671418013,1655.1606892226064,23.4,8400
84,0.9988866034965747,1860.8890607959731,24.0,8500
85,0.9989722095991223,2260.558233302358,26.6,8600
86,0.9990512336756163,2104.789162588655,22.6,8700
87,0.9991241818005736,2510.406104249026,24.6,8800
88,0.9991915211377841,3197.6250583176034,28.6,8900
89,0.9992536829320537,2621.036551964906,21.4,9000
90,0.9993110652709196,3648.98759461045,27.2,9100
91,0.9993640356340247,3173.576451180007,21.6,9200
92,0.999412933246477,3250.0272341831596,20.2,9300
93,0.9994580712512666,4016.619373600593,22.8,9400
94,0.9994997387146499,3471.6775763271758,18.0,9500
95,0.9995382024773458,4771.646278136458,22.6,9600
96,0.9995737088633988,4622.0601777539205,20.0,9700
97,0.9996064852576507,4957.483855052266,19.6,9800
98,0.9996367415619268,6864.538304325912,24.8,9900
