,PER,code_rate,drops_num,size
0,0.0392124825527439,1.5759128637593078,2981.6,50
1,0.07688734631753857,1.788762096224023,1625.8,100
2,0.11308488514427917,1.689194175790787,983.4,150
3,0.14786302861132394,2.0705254877353334,868.6,200
4,0.18127743473445046,2.0195648752252486,651.2,250
5,0.2133815790404635,2.0234872818820837,522.4,300
6,0.24422684014800633,2.623585719418298,557.8,350
7,0.27386258199253477,2.40015138822235,429.0,400
8,0.302336232827047,2.4553086614373845,374.8,450
9,0.32969336112499803,2.4333926320282733,321.2,500
10,0.35597774850687236,2.312395578462979,266.6,550
11,0.3812314598071255,2.8638983299907728,290.8,600
12,0.4054949103936254,3.004870364272868,270.6,650
13,0.4288069308473328,3.39048933598411,272.4,700
14,0.45120482910573,3.2285005237222366,232.6,750
15,0.47272445016945164,3.6829042099430684,239.0,800
16,0.4934002334676705,4.011442463682877,235.4,850
17,0.5132652679740436,3.9287285312995714,209.2,900
18,0.5323513451614259,4.1264261788680265,200.0,950
19,0.5506890098800976,4.132085682451001,182.8,1000
20,0.5683076092409304,4.194621320169431,169.8,1050
21,0.5852353395817227,4.681455291149803,173.8,1100
22,0.6014992915918691,4.085749017161894,139.4,1150
23,0.6171254936675791,4.399192920752066,138.2,1200
24,0.6321389535670295,5.0801225565901635,147.2,1250
25,0.6465636984321166,5.797811399078463,155.2,1300
26,0.6604228132408535,5.5316666171291065,137.0,1350
27,0.6737384777519564,5.857355923168531,134.4,1400
28,0.6865320020007395,6.689982009322992,142.4,1450
29,0.6988238604031289,6.970438228726183,137.8,1500
30,0.710633724522374,5.788493904588289,106.4,1550
31,0.721980494550893,7.4816063612075645,128.0,1600
32,0.7328823295576385,7.478211600922525,119.2,1650
33,0.7433566765493893,7.58871458237779,112.8,1700
34,0.7534202983924745,7.337847345178804,101.8,1750
35,0.7630893006396204,8.658065276726886,112.2,1800
36,0.7723791573048476,7.165056102742045,86.8,1850
37,0.7813047356276722,8.241405189956366,93.4,1900
38,0.7898803198662399,10.066518629964438,106.8,1950
39,0.798119634157473,8.633032363485412,85.8,2000
40,0.8060358644808147,11.077768668558614,103.2,2050
41,0.8136416797607188,10.758173145147673,94.0,2100
42,0.8209492521416603,11.829713410556053,97.0,2150
43,0.8279702764681112,10.650578811384134,82.0,2200
44,0.8347159890006587,10.4246909577031,75.4,2250
45,0.8411971853982179,10.914748029151784,74.2,2300
46,0.8474242379951169,11.012733819823213,70.4,2350
47,0.853407112400705,13.50188920266546,81.2,2400
48,0.8591553834480486,13.497687209225555,76.4,2450
49,0.8646782505172399,14.222691140544002,75.8,2500
50,0.8699845522578394,16.095213942871005,80.8,2550
51,0.8750827807340161,17.630200817173627,83.4,2600
52,0.8799810950150209,16.101295728598046,71.8,2650
53,0.8846873342327437,19.310030058118855,81.2,2700
54,0.8892090301272526,18.756052241042745,74.4,2750
55,0.8935534191003893,19.021575142208135,71.2,2800
56,0.8977274537967146,21.453352356936584,75.8,2850
57,0.9017378142303356,18.40433446364084,61.4,2900
58,0.9055909184754231,22.341949773095873,70.4,2950
59,0.9092929329375261,24.65564444778408,73.4,3000
60,0.9128497822221239,19.478346610936594,54.8,3050
61,0.9162671586162067,26.69711807913096,71.0,3100
62,0.9195505311980604,26.485109368912827,66.6,3150
63,0.9227051545898339,26.32170073907184,62.6,3200
64,0.9257360773668971,27.201763892733524,61.2,3250
65,0.928648150137446,25.36545349191136,54.0,3300
66,0.9314460333052874,29.4807706021805,59.4,3350
67,0.9341342045282252,34.49729463860847,65.8,3400
68,0.9367169658839848,36.21176711281489,65.4,3450
69,0.9391984507551437,37.8851118167549,64.8,3500
70,0.9415826304440874,39.7477355322167,64.4,3550
71,0.9438733205285759,40.389177514580666,62.0,3600
72,0.9460741869680925,37.39686797238891,54.4,3650
73,0.9481887519707487,42.3575357485278,58.4,3700
74,0.9502203996301316,44.3759868401292,58.0,3750
75,0.9521723813411176,40.99290722064013,50.8,3800
76,0.9540478210033183,34.37764743128023,40.4,3850
77,0.9558497200204863,47.37020193791324,52.8,3900
78,0.9575809621038818,50.50306164528503,53.4,3950
79,0.9592443178872875,40.071725789308545,40.2,4000
80,0.9608424493610573,48.95145333453965,46.6,4050
81,0.9623779141322951,54.45606522017209,49.2,4100
82,0.9638531695179803,58.53582720758125,50.2,4150
83,0.9652705764775935,51.58710718148191,42.0,4200
84,0.9666324033915327,58.98872573805927,45.6,4250
85,0.9679408296913692,67.83997641770536,49.8,4300
86,0.9691979493477518,64.54495592757054,45.0,4350
87,0.9704057742215418,68.85741345612666,45.6,4400
88,0.9715662372835416,73.11789439795216,46.0,4450
89,0.9726811957079696,75.28414269258005,45.0,4500
90,0.9737524338446327,77.1146047074774,43.8,4550
91,0.974781666074552,66.32307227962148,35.8,4600
92,0.9757705395536129,79.91590740428832,41.0,4650
93,0.9767206368486293,83.66177882425768,40.8,4700
94,0.9776334784700413,111.2974034669226,51.6,4750
95,0.9785105253053005,93.01210287144625,41.0,4800
96,0.979353180956834,126.44586312812605,53.0,4850
97,0.9801627939883338,98.84437663693495,39.4,4900
98,0.9809406600829614,98.65273140011449,37.4,4950
99,0.9816880241169251,96.50597641784317,34.8,5000
