,PER,code_rate,drops_num,size
0,0.0392124825527439,1.2978447937218207,2455.5,50
1,0.07688734631753857,1.3263333171349856,1205.5,100
2,0.11308488514427917,1.4901118034355374,867.5,150
3,0.14786302861132394,1.6281014369367175,683.0,200
4,0.18127743473445046,1.5785603831229296,509.0,250
5,0.2133815790404635,2.2097999508302615,570.5,300
6,0.24422684014800633,1.8508084987291147,393.5,350
7,0.27386258199253477,1.8378781609115198,328.5,400
8,0.302336232827047,1.7654900860655687,269.5,450
9,0.32969336112499803,2.026564536324916,267.5,500
10,0.35597774850687236,2.2508126504544004,259.5,550
11,0.3812314598071255,2.4079200195417605,244.5,600
12,0.4054949103936254,2.5151631097849396,226.5,650
13,0.4288069308473328,2.713387207211953,218.0,700
14,0.45120482910573,2.6372102300396603,190.0,750
15,0.47272445016945164,2.704392003535601,175.5,800
16,0.4934002334676705,2.8543611413206538,167.5,850
17,0.5132652679740436,2.9484243757840956,157.0,900
18,0.5323513451614259,3.2598766813057414,158.0,950
19,0.5506890098800976,3.0063861912799954,133.0,1000
20,0.5683076092409304,3.4584628081491195,140.0,1050
21,0.5852353395817227,3.4073883448242235,126.5,1100
22,0.6014992915918691,3.5611083614431145,121.5,1150
23,0.6171254936675791,4.345078391336157,136.5,1200
24,0.6321389535670295,4.986940960783143,144.5,1250
25,0.6465636984321166,4.464165349161574,119.5,1300
26,0.6604228132408535,4.502049838028433,111.5,1350
27,0.6737384777519564,5.491271177970498,126.0,1400
28,0.6865320020007395,5.02688254914017,107.0,1450
29,0.6988238604031289,5.058373170338305,100.0,1500
30,0.710633724522374,6.038748340312969,111.0,1550
31,0.721980494550893,6.400280441814284,109.5,1600
32,0.7328823295576385,5.7090373798989065,91.0,1650
33,0.7433566765493893,5.415704998948689,80.5,1700
34,0.7534202983924745,7.784749639285961,108.0,1750
35,0.7630893006396204,7.176471218677365,93.0,1800
36,0.7723791573048476,7.140292083953767,86.5,1850
37,0.7813047356276722,7.544327020784467,85.5,1900
38,0.7898803198662399,7.116312327362502,75.5,1950
39,0.798119634157473,7.999138378753965,79.5,2000
40,0.8060358644808147,10.197558367374695,95.0,2050
41,0.8136416797607188,9.041443387943257,79.0,2100
42,0.8209492521416603,9.573530955965467,78.5,2150
43,0.8279702764681112,10.131038381560519,78.0,2200
44,0.8347159890006587,10.991550810840803,79.5,2250
45,0.8411971853982179,9.92918452786719,67.5,2300
46,0.8474242379951169,12.123393054492885,77.5,2350
47,0.853407112400705,12.470956775860955,75.0,2400
48,0.8591553834480486,11.306963107204655,64.0,2450
49,0.8646782505172399,12.477690776334779,66.5,2500
50,0.8699845522578394,11.155098772286832,56.0,2550
51,0.8750827807340161,12.789294357781827,60.5,2600
52,0.8799810950150209,13.903625838065164,62.0,2650
53,0.8846873342327437,13.911782738915678,58.5,2700
54,0.8892090301272526,13.487214985158428,53.5,2750
55,0.8935534191003893,16.029417254669777,60.0,2800
56,0.8977274537967146,17.40608403630079,61.5,2850
57,0.9017378142303356,18.883926241195,63.0,2900
58,0.9055909184754231,19.993506188992047,63.0,2950
59,0.9092929329375261,21.162201637743827,63.0,3000
60,0.9128497822221239,20.438046170234568,57.5,3050
61,0.9162671586162067,23.688992098383807,63.0,3100
62,0.9195505311980604,22.070924474094028,55.5,3150
63,0.9227051545898339,21.65443431409265,51.5,3200
64,0.9257360773668971,21.556953411725093,48.5,3250
65,0.928648150137446,28.41870252334514,60.5,3300
66,0.9314460333052874,23.32653566165797,47.0,3350
67,0.9341342045282252,25.16519973637092,48.0,3400
68,0.9367169658839848,27.684837242213224,50.0,3450
69,0.9391984507551437,30.986279726666822,53.0,3500
70,0.9415826304440874,32.09444483967808,52.0,3550
71,0.9438733205285759,32.89763652397296,50.5,3600
72,0.9460741869680925,29.90374552939187,43.5,3650
73,0.9481887519707487,30.09996119116274,41.5,3700
74,0.9502203996301316,34.42964496216921,45.0,3750
75,0.9521723813411176,40.75082312288043,50.5,3800
76,0.9540478210033183,45.950320823988434,54.0,3850
77,0.9558497200204863,49.79254180973836,55.5,3900
78,0.9575809621038818,52.016261994207426,55.0,3950
79,0.9592443178872875,48.84364586259002,49.0,4000
80,0.9608424493610573,39.3922639494686,37.5,4050
81,0.9623779141322951,57.55519088310873,52.0,4100
82,0.9638531695179803,54.22143356877547,46.5,4150
83,0.9652705764775935,40.53272707116436,33.0,4200
84,0.9666324033915327,50.45088385491911,39.0,4250
85,0.9679408296913692,51.76544385286754,38.0,4300
86,0.9691979493477518,58.807626511786495,41.0,4350
87,0.9704057742215418,46.81096090219136,31.0,4400
88,0.9715662372835416,56.42794024189786,35.5,4450
89,0.9726811957079696,53.535390359168034,32.0,4500
90,0.9737524338446327,66.90308170968358,38.0,4550
91,0.974781666074552,69.47249191301132,37.5,4600
92,0.9757705395536129,56.52588572498443,29.0,4650
93,0.9767206368486293,84.07188558320011,41.0,4700
94,0.9776334784700413,62.55086628954952,29.0,4750
95,0.9785105253053005,90.74351499653294,40.0,4800
96,0.979353180956834,124.0600921257086,52.0,4850
97,0.9801627939883338,99.09525068931296,39.5,4900
98,0.9809406600829614,87.04652770598338,33.0,4950
99,0.9816880241169251,91.51428798243748,33.0,5000
