,num_chunks,times,drop_num_used
0,250,0,293
1,250,1,292
2,250,2,289
3,250,3,291
4,250,4,288
5,250,5,273
6,250,6,281
7,250,7,291
8,250,8,285
9,250,9,298
10,250,10,296
11,250,11,292
12,250,12,284
13,250,13,285
14,250,14,291
15,250,15,291
16,250,16,290
17,250,17,287
18,250,18,291
19,250,19,291
20,250,20,291
21,250,21,282
22,250,22,285
23,250,23,284
24,250,24,282
25,250,25,279
26,250,26,292
27,250,27,291
28,250,28,291
29,250,29,293
30,250,30,291
31,250,31,276
32,250,32,289
33,250,33,298
34,250,34,291
35,250,35,287
36,250,36,281
37,250,37,291
38,250,38,280
39,250,39,294
40,250,40,291
41,250,41,293
42,250,42,281
43,250,43,282
44,250,44,280
45,250,45,292
46,250,46,283
47,250,47,288
48,250,48,288
49,250,49,285
50,250,50,281
51,250,51,286
52,250,52,275
53,250,53,296
54,250,54,290
55,250,55,282
56,250,56,293
57,250,57,282
58,250,58,291
59,250,59,291
60,250,60,286
61,250,61,291
62,250,62,289
63,250,63,301
64,250,64,284
65,250,65,293
66,250,66,291
67,250,67,297
68,250,68,281
69,250,69,281
70,250,70,281
71,250,71,291
72,250,72,281
73,250,73,291
74,250,74,281
75,250,75,295
76,250,76,285
77,250,77,280
78,250,78,282
79,250,79,284
80,250,80,284
81,250,81,291
82,250,82,281
83,250,83,281
84,250,84,292
85,250,85,294
86,250,86,291
87,250,87,281
88,250,88,281
89,250,89,283
90,250,90,285
91,250,91,292
92,250,92,294
93,250,93,291
94,250,94,293
95,250,95,291
96,250,96,301
97,250,97,280
98,250,98,281
99,250,99,281
