,num_chunks,times,drop_num_used
0,2000,0,2094
1,2000,1,2097
2,2000,2,2105
3,2000,3,2084
4,2000,4,2092
5,2000,5,2091
6,2000,6,2111
7,2000,7,2101
8,2000,8,2100
9,2000,9,2097
10,2000,10,2116
11,2000,11,2103
12,2000,12,2111
13,2000,13,2123
14,2000,14,2088
15,2000,15,2094
16,2000,16,2105
17,2000,17,2082
18,2000,18,2111
19,2000,19,2102
20,2000,20,2085
21,2000,21,2103
22,2000,22,2109
23,2000,23,2101
24,2000,24,2101
25,2000,25,2106
26,2000,26,2082
27,2000,27,2119
28,2000,28,2100
29,2000,29,2095
30,2000,30,2086
31,2000,31,2091
32,2000,32,2093
33,2000,33,2093
34,2000,34,2111
35,2000,35,2093
36,2000,36,2078
37,2000,37,2099
38,2000,38,2110
39,2000,39,2097
40,2000,40,2115
41,2000,41,2110
42,2000,42,2101
43,2000,43,2101
44,2000,44,2091
45,2000,45,2094
46,2000,46,2093
47,2000,47,2087
48,2000,48,2098
49,2000,49,2097
50,2000,50,2094
51,2000,51,2097
52,2000,52,2093
53,2000,53,2088
54,2000,54,2086
55,2000,55,2102
56,2000,56,2091
57,2000,57,2090
58,2000,58,2101
59,2000,59,2099
60,2000,60,2101
61,2000,61,2093
62,2000,62,2103
63,2000,63,2094
64,2000,64,2100
65,2000,65,2103
66,2000,66,2083
67,2000,67,2129
68,2000,68,2102
69,2000,69,2109
70,2000,70,2103
71,2000,71,2107
72,2000,72,2105
73,2000,73,2098
74,2000,74,2100
75,2000,75,2102
76,2000,76,2109
77,2000,77,2119
78,2000,78,2082
79,2000,79,2111
80,2000,80,2111
81,2000,81,2090
82,2000,82,2094
83,2000,83,2098
84,2000,84,2101
85,2000,85,2091
86,2000,86,2121
87,2000,87,2099
88,2000,88,2081
89,2000,89,2091
90,2000,90,2111
91,2000,91,2114
92,2000,92,2111
93,2000,93,2094
94,2000,94,2103
95,2000,95,2084
96,2000,96,2108
97,2000,97,2101
98,2000,98,2091
99,2000,99,2093
