,num_chunks,times,drop_num_used
0,150,0,173
1,150,1,176
2,150,2,180
3,150,3,173
4,150,4,177
5,150,5,172
6,150,6,181
7,150,7,174
8,150,8,171
9,150,9,175
10,150,10,174
11,150,11,171
12,150,12,181
13,150,13,178
14,150,14,173
15,150,15,182
16,150,16,186
17,150,17,172
18,150,18,173
19,150,19,181
20,150,20,173
21,150,21,172
22,150,22,171
23,150,23,176
24,150,24,172
25,150,25,182
26,150,26,173
27,150,27,171
28,150,28,181
29,150,29,191
30,150,30,181
31,150,31,171
32,150,32,179
33,150,33,172
34,150,34,171
35,150,35,177
36,150,36,171
37,150,37,171
38,150,38,172
39,150,39,180
40,150,40,174
41,150,41,177
42,150,42,176
43,150,43,177
44,150,44,171
45,150,45,181
46,150,46,185
47,150,47,172
48,150,48,177
49,150,49,182
50,150,50,182
51,150,51,175
52,150,52,174
53,150,53,173
54,150,54,171
55,150,55,181
56,150,56,181
57,150,57,183
58,150,58,178
59,150,59,181
60,150,60,173
61,150,61,171
62,150,62,181
63,150,63,180
64,150,64,173
65,150,65,179
66,150,66,175
67,150,67,177
68,150,68,181
69,150,69,175
70,150,70,180
71,150,71,181
72,150,72,177
73,150,73,172
74,150,74,173
75,150,75,172
76,150,76,179
77,150,77,173
78,150,78,172
79,150,79,182
80,150,80,173
81,150,81,181
82,150,82,177
83,150,83,171
84,150,84,179
85,150,85,169
86,150,86,175
87,150,87,176
88,150,88,170
89,150,89,183
90,150,90,171
91,150,91,181
92,150,92,181
93,150,93,181
94,150,94,173
95,150,95,169
96,150,96,187
97,150,97,181
98,150,98,179
99,150,99,181
