,num_chunks,times,drop_num_used
0,350,0,384
1,350,1,391
2,350,2,392
3,350,3,383
4,350,4,411
5,350,5,381
6,350,6,391
7,350,7,397
8,350,8,402
9,350,9,387
10,350,10,394
11,350,11,388
12,350,12,391
13,350,13,390
14,350,14,392
15,350,15,394
16,350,16,396
17,350,17,388
18,350,18,391
19,350,19,393
20,350,20,381
21,350,21,396
22,350,22,392
23,350,23,397
24,350,24,391
25,350,25,401
26,350,26,401
27,350,27,391
28,350,28,400
29,350,29,391
30,350,30,391
31,350,31,401
32,350,32,402
33,350,33,389
34,350,34,391
35,350,35,391
36,350,36,397
37,350,37,385
38,350,38,395
39,350,39,407
40,350,40,381
41,350,41,402
42,350,42,401
43,350,43,391
44,350,44,401
45,350,45,391
46,350,46,401
47,350,47,401
48,350,48,401
49,350,49,401
50,350,50,385
51,350,51,386
52,350,52,392
53,350,53,402
54,350,54,392
55,350,55,391
56,350,56,401
57,350,57,401
58,350,58,403
59,350,59,391
60,350,60,396
61,350,61,391
62,350,62,391
63,350,63,401
64,350,64,392
65,350,65,382
66,350,66,386
67,350,67,381
68,350,68,386
69,350,69,386
70,350,70,389
71,350,71,391
72,350,72,388
73,350,73,391
74,350,74,393
75,350,75,391
76,350,76,393
77,350,77,386
78,350,78,401
79,350,79,392
80,350,80,391
81,350,81,384
82,350,82,391
83,350,83,381
84,350,84,392
85,350,85,398
86,350,86,391
87,350,87,382
88,350,88,391
89,350,89,399
90,350,90,391
91,350,91,383
92,350,92,398
93,350,93,401
94,350,94,383
95,350,95,386
96,350,96,396
97,350,97,387
98,350,98,391
99,350,99,384
