,num_chunks,times,drop_num_used
0,5000,0,5159
1,5000,1,5161
2,5000,2,5151
3,5000,3,5171
4,5000,4,5159
5,5000,5,5171
6,5000,6,5164
7,5000,7,5157
8,5000,8,5146
9,5000,9,5174
10,5000,10,5176
11,5000,11,5144
12,5000,12,5161
13,5000,13,5131
14,5000,14,5185
15,5000,15,5161
16,5000,16,5180
17,5000,17,5171
18,5000,18,5156
19,5000,19,5166
20,5000,20,5174
21,5000,21,5152
22,5000,22,5181
23,5000,23,5173
24,5000,24,5146
25,5000,25,5150
26,5000,26,5123
27,5000,27,5144
28,5000,28,5141
29,5000,29,5161
30,5000,30,5161
31,5000,31,5171
32,5000,32,5145
33,5000,33,5191
34,5000,34,5174
35,5000,35,5163
36,5000,36,5164
37,5000,37,5151
38,5000,38,5155
39,5000,39,5161
40,5000,40,5160
41,5000,41,5181
42,5000,42,5151
43,5000,43,5151
44,5000,44,5145
45,5000,45,5171
46,5000,46,5134
47,5000,47,5293
48,5000,48,5147
49,5000,49,5149
50,5000,50,5171
51,5000,51,5171
52,5000,52,5164
53,5000,53,5154
54,5000,54,5184
55,5000,55,5176
56,5000,56,5171
57,5000,57,5166
58,5000,58,5161
59,5000,59,5161
60,5000,60,5161
61,5000,61,5168
62,5000,62,5161
63,5000,63,5164
64,5000,64,5171
65,5000,65,5182
66,5000,66,5191
67,5000,67,5143
68,5000,68,5160
69,5000,69,5176
70,5000,70,5171
71,5000,71,5141
72,5000,72,5152
73,5000,73,5173
74,5000,74,5174
75,5000,75,5141
76,5000,76,5163
77,5000,77,5186
78,5000,78,5170
79,5000,79,5165
80,5000,80,5161
81,5000,81,5176
82,5000,82,5151
83,5000,83,5147
84,5000,84,5187
85,5000,85,5201
86,5000,86,5126
87,5000,87,5161
88,5000,88,5165
89,5000,89,5181
90,5000,90,5194
91,5000,91,5168
92,5000,92,5161
93,5000,93,5191
94,5000,94,5153
95,5000,95,5129
96,5000,96,5161
97,5000,97,5175
98,5000,98,5171
99,5000,99,5181
