,num_chunks,times,drop_num_used
0,99,0,138
1,99,1,132
2,99,2,145
3,99,3,148
4,99,4,134
5,99,5,147
6,99,6,116
7,99,7,146
8,99,8,130
9,99,9,140
10,99,10,139
11,99,11,125
12,99,12,136
13,99,13,143
14,99,14,156
15,99,15,151
16,99,16,152
17,99,17,146
18,99,18,129
19,99,19,143
20,99,20,148
21,99,21,140
22,99,22,133
23,99,23,166
24,99,24,148
25,99,25,138
26,99,26,128
27,99,27,141
28,99,28,131
29,99,29,165
30,99,30,142
31,99,31,149
32,99,32,182
33,99,33,140
34,99,34,144
35,99,35,122
36,99,36,126
37,99,37,124
38,99,38,166
39,99,39,121
40,99,40,129
41,99,41,118
42,99,42,145
43,99,43,141
44,99,44,154
45,99,45,142
46,99,46,140
47,99,47,169
48,99,48,151
49,99,49,135
50,99,50,129
51,99,51,158
52,99,52,135
53,99,53,144
54,99,54,147
55,99,55,138
56,99,56,152
57,99,57,123
58,99,58,136
59,99,59,127
60,99,60,146
61,99,61,139
62,99,62,171
63,99,63,127
64,99,64,134
65,99,65,129
66,99,66,141
67,99,67,136
68,99,68,145
69,99,69,154
70,99,70,157
71,99,71,154
72,99,72,145
73,99,73,150
74,99,74,137
75,99,75,134
76,99,76,137
77,99,77,154
78,99,78,143
79,99,79,135
80,99,80,156
81,99,81,134
82,99,82,143
83,99,83,170
84,99,84,146
85,99,85,132
86,99,86,163
87,99,87,129
88,99,88,130
89,99,89,129
90,99,90,136
91,99,91,137
92,99,92,141
93,99,93,145
94,99,94,149
95,99,95,150
96,99,96,139
97,99,97,158
98,99,98,154
99,99,99,149
