,num_chunks,times,drop_num_used
0,100,0,168
1,100,1,129
2,100,2,137
3,100,3,136
4,100,4,140
5,100,5,161
6,100,6,130
7,100,7,138
8,100,8,140
9,100,9,144
10,100,10,148
11,100,11,127
12,100,12,176
13,100,13,158
14,100,14,142
15,100,15,156
16,100,16,163
17,100,17,151
18,100,18,142
19,100,19,134
20,100,20,141
21,100,21,134
22,100,22,149
23,100,23,131
24,100,24,150
25,100,25,170
26,100,26,139
27,100,27,140
28,100,28,135
29,100,29,150
30,100,30,156
31,100,31,131
32,100,32,126
33,100,33,129
34,100,34,153
35,100,35,188
36,100,36,143
37,100,37,145
38,100,38,163
39,100,39,144
40,100,40,132
41,100,41,145
42,100,42,141
43,100,43,155
44,100,44,157
45,100,45,137
46,100,46,162
47,100,47,132
48,100,48,149
49,100,49,127
50,100,50,160
51,100,51,133
52,100,52,153
53,100,53,139
54,100,54,143
55,100,55,150
56,100,56,147
57,100,57,126
58,100,58,138
59,100,59,132
60,100,60,127
61,100,61,140
62,100,62,133
63,100,63,129
64,100,64,155
65,100,65,155
66,100,66,148
67,100,67,129
68,100,68,145
69,100,69,194
70,100,70,179
71,100,71,130
72,100,72,148
73,100,73,130
74,100,74,141
75,100,75,159
76,100,76,139
77,100,77,151
78,100,78,163
79,100,79,147
80,100,80,134
81,100,81,141
82,100,82,135
83,100,83,141
84,100,84,159
85,100,85,130
86,100,86,142
87,100,87,140
88,100,88,152
89,100,89,137
90,100,90,139
91,100,91,161
92,100,92,167
93,100,93,134
94,100,94,188
95,100,95,151
96,100,96,143
97,100,97,133
98,100,98,129
99,100,99,188
