,num_chunks,times,drop_num_used
0,79,0,107
1,79,1,107
2,79,2,110
3,79,3,105
4,79,4,149
5,79,5,119
6,79,6,109
7,79,7,112
8,79,8,106
9,79,9,120
10,79,10,120
11,79,11,108
12,79,12,121
13,79,13,127
14,79,14,126
15,79,15,107
16,79,16,105
17,79,17,122
18,79,18,119
19,79,19,122
20,79,20,127
21,79,21,121
22,79,22,108
23,79,23,109
24,79,24,110
25,79,25,105
26,79,26,105
27,79,27,113
28,79,28,109
29,79,29,111
30,79,30,108
31,79,31,131
32,79,32,96
33,79,33,107
34,79,34,127
35,79,35,101
36,79,36,127
37,79,37,120
38,79,38,121
39,79,39,111
40,79,40,105
41,79,41,103
42,79,42,117
43,79,43,117
44,79,44,125
45,79,45,126
46,79,46,114
47,79,47,120
48,79,48,108
49,79,49,105
50,79,50,115
51,79,51,118
52,79,52,121
53,79,53,125
54,79,54,113
55,79,55,111
56,79,56,117
57,79,57,140
58,79,58,115
59,79,59,112
60,79,60,98
61,79,61,113
62,79,62,121
63,79,63,111
64,79,64,105
65,79,65,120
66,79,66,116
67,79,67,135
68,79,68,108
69,79,69,106
70,79,70,124
71,79,71,123
72,79,72,141
73,79,73,109
74,79,74,123
75,79,75,126
76,79,76,108
77,79,77,115
78,79,78,112
79,79,79,109
80,79,80,105
81,79,81,100
82,79,82,116
83,79,83,101
84,79,84,118
85,79,85,106
86,79,86,129
87,79,87,113
88,79,88,96
89,79,89,139
90,79,90,132
91,79,91,110
92,79,92,140
93,79,93,137
94,79,94,105
95,79,95,178
96,79,96,115
97,79,97,122
98,79,98,118
99,79,99,111
