,num_chunks,times,drop_num_used
0,250,0,287
1,250,1,286
2,250,2,286
3,250,3,293
4,250,4,283
5,250,5,285
6,250,6,292
7,250,7,285
8,250,8,281
9,250,9,292
10,250,10,282
11,250,11,290
12,250,12,275
13,250,13,296
14,250,14,288
15,250,15,287
16,250,16,289
17,250,17,289
18,250,18,283
19,250,19,286
20,250,20,278
21,250,21,278
22,250,22,283
23,250,23,294
24,250,24,298
25,250,25,285
26,250,26,286
27,250,27,281
28,250,28,282
29,250,29,286
30,250,30,282
31,250,31,296
32,250,32,281
33,250,33,282
34,250,34,295
35,250,35,291
36,250,36,293
37,250,37,294
38,250,38,291
39,250,39,291
40,250,40,291
41,250,41,293
42,250,42,284
43,250,43,293
44,250,44,292
45,250,45,285
46,250,46,292
47,250,47,280
48,250,48,282
49,250,49,289
50,250,50,284
51,250,51,283
52,250,52,282
53,250,53,292
54,250,54,284
55,250,55,291
56,250,56,281
57,250,57,296
58,250,58,297
59,250,59,288
60,250,60,283
61,250,61,281
62,250,62,292
63,250,63,281
64,250,64,285
65,250,65,283
66,250,66,291
67,250,67,289
68,250,68,282
69,250,69,281
70,250,70,282
71,250,71,291
72,250,72,288
73,250,73,288
74,250,74,291
75,250,75,287
76,250,76,282
77,250,77,292
78,250,78,293
79,250,79,290
80,250,80,284
81,250,81,286
82,250,82,293
83,250,83,287
84,250,84,301
85,250,85,290
86,250,86,296
87,250,87,297
88,250,88,291
89,250,89,292
90,250,90,291
91,250,91,290
92,250,92,294
93,250,93,292
94,250,94,294
95,250,95,278
96,250,96,292
97,250,97,282
98,250,98,297
99,250,99,281
