,num_chunks,times,drop_num_used
0,200,0,236
1,200,1,229
2,200,2,236
3,200,3,231
4,200,4,238
5,200,5,236
6,200,6,241
7,200,7,233
8,200,8,231
9,200,9,236
10,200,10,242
11,200,11,230
12,200,12,224
13,200,13,241
14,200,14,235
15,200,15,234
16,200,16,228
17,200,17,225
18,200,18,233
19,200,19,242
20,200,20,221
21,200,21,227
22,200,22,234
23,200,23,231
24,200,24,235
25,200,25,233
26,200,26,234
27,200,27,241
28,200,28,231
29,200,29,235
30,200,30,232
31,200,31,233
32,200,32,237
33,200,33,240
34,200,34,236
35,200,35,231
36,200,36,239
37,200,37,241
38,200,38,232
39,200,39,231
40,200,40,242
41,200,41,237
42,200,42,231
43,200,43,241
44,200,44,241
45,200,45,234
46,200,46,231
47,200,47,231
48,200,48,234
49,200,49,235
50,200,50,236
51,200,51,235
52,200,52,232
53,200,53,241
54,200,54,223
55,200,55,231
56,200,56,231
57,200,57,222
58,200,58,230
59,200,59,231
60,200,60,233
61,200,61,231
62,200,62,234
63,200,63,232
64,200,64,241
65,200,65,232
66,200,66,233
67,200,67,234
68,200,68,245
69,200,69,232
70,200,70,238
71,200,71,232
72,200,72,232
73,200,73,230
74,200,74,235
75,200,75,232
76,200,76,242
77,200,77,231
78,200,78,237
79,200,79,229
80,200,80,231
81,200,81,236
82,200,82,235
83,200,83,231
84,200,84,223
85,200,85,229
86,200,86,242
87,200,87,231
88,200,88,234
89,200,89,231
90,200,90,240
91,200,91,232
92,200,92,234
93,200,93,230
94,200,94,234
95,200,95,241
96,200,96,232
97,200,97,234
98,200,98,228
99,200,99,229
