,num_chunks,times,drop_num_used
0,117,0,147
1,117,1,136
2,117,2,143
3,117,3,139
4,117,4,145
5,117,5,149
6,117,6,139
7,117,7,140
8,117,8,140
9,117,9,144
10,117,10,129
11,117,11,138
12,117,12,139
13,117,13,139
14,117,14,141
15,117,15,147
16,117,16,146
17,117,17,138
18,117,18,148
19,117,19,141
20,117,20,138
21,117,21,141
22,117,22,135
23,117,23,139
24,117,24,133
25,117,25,138
26,117,26,139
27,117,27,140
28,117,28,150
29,117,29,148
30,117,30,148
31,117,31,136
32,117,32,139
33,117,33,138
34,117,34,136
35,117,35,148
36,117,36,142
37,117,37,138
38,117,38,139
39,117,39,141
40,117,40,142
41,117,41,139
42,117,42,148
43,117,43,142
44,117,44,133
45,117,45,141
46,117,46,148
47,117,47,148
48,117,48,131
49,117,49,141
50,117,50,146
51,117,51,143
52,117,52,146
53,117,53,137
54,117,54,140
55,117,55,138
56,117,56,148
57,117,57,142
58,117,58,149
59,117,59,140
60,117,60,139
61,117,61,148
62,117,62,138
63,117,63,148
64,117,64,139
65,117,65,143
66,117,66,136
67,117,67,138
68,117,68,134
69,117,69,149
70,117,70,141
71,117,71,143
72,117,72,148
73,117,73,139
74,117,74,144
75,117,75,148
76,117,76,138
77,117,77,139
78,117,78,143
79,117,79,144
80,117,80,143
81,117,81,148
82,117,82,148
83,117,83,145
84,117,84,148
85,117,85,146
86,117,86,141
87,117,87,141
88,117,88,138
89,117,89,138
90,117,90,145
91,117,91,149
92,117,92,133
93,117,93,146
94,117,94,149
95,117,95,141
96,117,96,141
97,117,97,136
98,117,98,139
99,117,99,140
