,num_chunks,times,drop_num_used
0,77,0,95
1,77,1,92
2,77,2,96
3,77,3,97
4,77,4,98
5,77,5,98
6,77,6,98
7,77,7,99
8,77,8,93
9,77,9,94
10,77,10,99
11,77,11,91
12,77,12,100
13,77,13,103
14,77,14,95
15,77,15,92
16,77,16,99
17,77,17,99
18,77,18,98
19,77,19,118
20,77,20,102
21,77,21,102
22,77,22,98
23,77,23,100
24,77,24,95
25,77,25,90
26,77,26,93
27,77,27,94
28,77,28,97
29,77,29,96
30,77,30,95
31,77,31,98
32,77,32,98
33,77,33,101
34,77,34,98
35,77,35,89
36,77,36,99
37,77,37,101
38,77,38,98
39,77,39,98
40,77,40,98
41,77,41,102
42,77,42,101
43,77,43,95
44,77,44,98
45,77,45,101
46,77,46,91
47,77,47,100
48,77,48,99
49,77,49,92
50,77,50,103
51,77,51,92
52,77,52,90
53,77,53,92
54,77,54,92
55,77,55,102
56,77,56,98
57,77,57,98
58,77,58,95
59,77,59,92
60,77,60,92
61,77,61,99
62,77,62,96
63,77,63,95
64,77,64,96
65,77,65,104
66,77,66,101
67,77,67,105
68,77,68,100
69,77,69,103
70,77,70,97
71,77,71,91
72,77,72,101
73,77,73,100
74,77,74,94
75,77,75,98
76,77,76,101
77,77,77,93
78,77,78,91
79,77,79,100
80,77,80,104
81,77,81,98
82,77,82,90
83,77,83,99
84,77,84,100
85,77,85,98
86,77,86,95
87,77,87,95
88,77,88,98
89,77,89,91
90,77,90,97
91,77,91,97
92,77,92,96
93,77,93,92
94,77,94,100
95,77,95,113
96,77,96,98
97,77,97,95
98,77,98,98
99,77,99,101
