,num_chunks,times,drop_num_used
0,1500,0,2803
1,1500,1,3000
2,1500,2,2962
3,1500,3,2738
4,1500,4,2999
5,1500,5,2844
6,1500,6,2878
7,1500,7,2973
8,1500,8,2855
9,1500,9,2842
10,1500,10,3019
11,1500,11,3052
12,1500,12,2882
13,1500,13,2810
14,1500,14,2900
15,1500,15,2982
16,1500,16,2937
17,1500,17,2791
18,1500,18,2925
19,1500,19,2943
20,1500,20,2873
21,1500,21,2844
22,1500,22,2953
23,1500,23,2823
24,1500,24,2921
25,1500,25,2919
26,1500,26,2973
27,1500,27,2938
28,1500,28,2887
29,1500,29,2819
30,1500,30,2892
31,1500,31,2873
32,1500,32,2935
33,1500,33,2993
34,1500,34,3036
35,1500,35,2904
36,1500,36,2877
37,1500,37,2897
38,1500,38,2898
39,1500,39,2887
40,1500,40,2930
41,1500,41,2798
42,1500,42,2815
43,1500,43,2943
44,1500,44,2955
45,1500,45,3060
46,1500,46,2773
47,1500,47,2828
48,1500,48,2903
49,1500,49,2971
50,1500,50,2872
51,1500,51,2834
52,1500,52,2980
53,1500,53,2848
54,1500,54,3097
55,1500,55,2805
56,1500,56,3036
57,1500,57,2889
58,1500,58,2980
59,1500,59,2973
60,1500,60,2844
61,1500,61,2689
62,1500,62,2859
63,1500,63,2941
64,1500,64,2883
65,1500,65,3027
66,1500,66,2734
67,1500,67,2798
68,1500,68,2961
69,1500,69,2784
70,1500,70,2911
71,1500,71,2796
72,1500,72,2914
73,1500,73,2853
74,1500,74,2941
75,1500,75,2932
76,1500,76,2733
77,1500,77,2961
78,1500,78,2968
79,1500,79,2940
80,1500,80,2913
81,1500,81,2715
82,1500,82,2918
83,1500,83,2771
84,1500,84,2860
85,1500,85,2883
86,1500,86,2904
87,1500,87,2813
88,1500,88,2713
89,1500,89,2878
90,1500,90,2942
91,1500,91,2766
92,1500,92,2832
93,1500,93,2769
94,1500,94,2850
95,1500,95,2914
96,1500,96,2910
97,1500,97,2801
98,1500,98,2881
99,1500,99,2867
