,num_chunks,times,drop_num_used
0,250,0,519
1,250,1,512
2,250,2,430
3,250,3,438
4,250,4,447
5,250,5,459
6,250,6,538
7,250,7,476
8,250,8,451
9,250,9,506
10,250,10,482
11,250,11,459
12,250,12,499
13,250,13,470
14,250,14,454
15,250,15,437
16,250,16,484
17,250,17,459
18,250,18,479
19,250,19,531
20,250,20,484
21,250,21,413
22,250,22,497
23,250,23,481
24,250,24,457
25,250,25,458
26,250,26,512
27,250,27,460
28,250,28,457
29,250,29,433
30,250,30,428
31,250,31,453
32,250,32,468
33,250,33,431
34,250,34,457
35,250,35,439
36,250,36,471
37,250,37,469
38,250,38,477
39,250,39,447
40,250,40,462
41,250,41,438
42,250,42,479
43,250,43,505
44,250,44,485
45,250,45,466
46,250,46,477
47,250,47,464
48,250,48,469
49,250,49,448
50,250,50,503
51,250,51,432
52,250,52,462
53,250,53,477
54,250,54,496
55,250,55,438
56,250,56,438
57,250,57,491
58,250,58,500
59,250,59,521
60,250,60,472
61,250,61,458
62,250,62,452
63,250,63,504
64,250,64,488
65,250,65,438
66,250,66,520
67,250,67,468
68,250,68,470
69,250,69,449
70,250,70,469
71,250,71,524
72,250,72,435
73,250,73,467
74,250,74,423
75,250,75,424
76,250,76,450
77,250,77,437
78,250,78,470
79,250,79,487
80,250,80,458
81,250,81,448
82,250,82,489
83,250,83,441
84,250,84,468
85,250,85,457
86,250,86,461
87,250,87,405
88,250,88,497
89,250,89,491
90,250,90,452
91,250,91,462
92,250,92,505
93,250,93,471
94,250,94,444
95,250,95,418
96,250,96,484
97,250,97,445
98,250,98,503
99,250,99,391
