,num_chunks,times,drop_num_used
0,200,0,391
1,200,1,336
2,200,2,374
3,200,3,374
4,200,4,389
5,200,5,395
6,200,6,426
7,200,7,377
8,200,8,385
9,200,9,373
10,200,10,356
11,200,11,404
12,200,12,371
13,200,13,365
14,200,14,358
15,200,15,403
16,200,16,393
17,200,17,371
18,200,18,371
19,200,19,395
20,200,20,417
21,200,21,343
22,200,22,410
23,200,23,388
24,200,24,375
25,200,25,354
26,200,26,367
27,200,27,420
28,200,28,382
29,200,29,331
30,200,30,363
31,200,31,365
32,200,32,375
33,200,33,394
34,200,34,366
35,200,35,351
36,200,36,358
37,200,37,413
38,200,38,350
39,200,39,390
40,200,40,357
41,200,41,369
42,200,42,346
43,200,43,385
44,200,44,382
45,200,45,407
46,200,46,351
47,200,47,405
48,200,48,360
49,200,49,337
50,200,50,380
51,200,51,369
52,200,52,356
53,200,53,311
54,200,54,381
55,200,55,343
56,200,56,343
57,200,57,340
58,200,58,375
59,200,59,362
60,200,60,351
61,200,61,313
62,200,62,352
63,200,63,379
64,200,64,369
65,200,65,358
66,200,66,350
67,200,67,399
68,200,68,368
69,200,69,386
70,200,70,401
71,200,71,353
72,200,72,333
73,200,73,357
74,200,74,373
75,200,75,389
76,200,76,351
77,200,77,375
78,200,78,388
79,200,79,371
80,200,80,364
81,200,81,420
82,200,82,390
83,200,83,378
84,200,84,371
85,200,85,392
86,200,86,392
87,200,87,347
88,200,88,370
89,200,89,432
90,200,90,440
91,200,91,428
92,200,92,369
93,200,93,328
94,200,94,332
95,200,95,407
96,200,96,339
97,200,97,403
98,200,98,403
99,200,99,365
