,num_chunks,times,drop_num_used
0,2000,0,3829
1,2000,1,3940
2,2000,2,3962
3,2000,3,3692
4,2000,4,3977
5,2000,5,3774
6,2000,6,3860
7,2000,7,3825
8,2000,8,3695
9,2000,9,3905
10,2000,10,3973
11,2000,11,3835
12,2000,12,3985
13,2000,13,3811
14,2000,14,3892
15,2000,15,3974
16,2000,16,4016
17,2000,17,3771
18,2000,18,3938
19,2000,19,3931
20,2000,20,4042
21,2000,21,3823
22,2000,22,3868
23,2000,23,3768
24,2000,24,3870
25,2000,25,3981
26,2000,26,3938
27,2000,27,3817
28,2000,28,3780
29,2000,29,3849
30,2000,30,3979
31,2000,31,3859
32,2000,32,4070
33,2000,33,3838
34,2000,34,3907
35,2000,35,4044
36,2000,36,3944
37,2000,37,3851
38,2000,38,3802
39,2000,39,3828
40,2000,40,3885
41,2000,41,4011
42,2000,42,3868
43,2000,43,3982
44,2000,44,3948
45,2000,45,3884
46,2000,46,3809
47,2000,47,3873
48,2000,48,3894
49,2000,49,3878
50,2000,50,3666
51,2000,51,3960
52,2000,52,3794
53,2000,53,3985
54,2000,54,3850
55,2000,55,3832
56,2000,56,3900
57,2000,57,3901
58,2000,58,3907
59,2000,59,3764
60,2000,60,3898
61,2000,61,3932
62,2000,62,3857
63,2000,63,3977
64,2000,64,3918
65,2000,65,3883
66,2000,66,3802
67,2000,67,3938
68,2000,68,3948
69,2000,69,3887
70,2000,70,3983
71,2000,71,3835
72,2000,72,3725
73,2000,73,3924
74,2000,74,3957
75,2000,75,3847
76,2000,76,3729
77,2000,77,3768
78,2000,78,3743
79,2000,79,3654
80,2000,80,3936
81,2000,81,3905
82,2000,82,3819
83,2000,83,3742
84,2000,84,3859
85,2000,85,3856
86,2000,86,3974
87,2000,87,4000
88,2000,88,3908
89,2000,89,3853
90,2000,90,3916
91,2000,91,3780
92,2000,92,3921
93,2000,93,3911
94,2000,94,3876
95,2000,95,3947
96,2000,96,3849
97,2000,97,3823
98,2000,98,3865
99,2000,99,4110
