,num_chunks,times,drop_num_used
0,90,0,168
1,90,1,111
2,90,2,137
3,90,3,153
4,90,4,119
5,90,5,146
6,90,6,119
7,90,7,119
8,90,8,120
9,90,9,140
10,90,10,135
11,90,11,124
12,90,12,113
13,90,13,197
14,90,14,178
15,90,15,145
16,90,16,118
17,90,17,119
18,90,18,169
19,90,19,157
20,90,20,114
21,90,21,124
22,90,22,158
23,90,23,135
24,90,24,158
25,90,25,123
26,90,26,116
27,90,27,166
28,90,28,150
29,90,29,138
30,90,30,129
31,90,31,130
32,90,32,123
33,90,33,127
34,90,34,125
35,90,35,145
36,90,36,162
37,90,37,126
38,90,38,130
39,90,39,164
40,90,40,142
41,90,41,205
42,90,42,121
43,90,43,114
44,90,44,173
45,90,45,121
46,90,46,158
47,90,47,141
48,90,48,147
49,90,49,195
50,90,50,168
51,90,51,148
52,90,52,224
53,90,53,162
54,90,54,156
55,90,55,137
56,90,56,146
57,90,57,118
58,90,58,158
59,90,59,169
60,90,60,178
61,90,61,123
62,90,62,173
63,90,63,156
64,90,64,129
65,90,65,142
66,90,66,132
67,90,67,113
68,90,68,119
69,90,69,154
70,90,70,123
71,90,71,142
72,90,72,213
73,90,73,123
74,90,74,144
75,90,75,149
76,90,76,109
77,90,77,116
78,90,78,113
79,90,79,185
80,90,80,158
81,90,81,128
82,90,82,146
83,90,83,131
84,90,84,147
85,90,85,174
86,90,86,173
87,90,87,133
88,90,88,148
89,90,89,125
90,90,90,105
91,90,91,116
92,90,92,129
93,90,93,140
94,90,94,140
95,90,95,120
96,90,96,179
97,90,97,115
98,90,98,119
99,90,99,119
