,num_chunks,times,drop_num_used
0,103,0,211
1,103,1,130
2,103,2,176
3,103,3,149
4,103,4,142
5,103,5,148
6,103,6,206
7,103,7,131
8,103,8,173
9,103,9,141
10,103,10,134
11,103,11,151
12,103,12,149
13,103,13,143
14,103,14,169
15,103,15,156
16,103,16,251
17,103,17,153
18,103,18,148
19,103,19,179
20,103,20,158
21,103,21,135
22,103,22,138
23,103,23,151
24,103,24,139
25,103,25,137
26,103,26,144
27,103,27,168
28,103,28,192
29,103,29,153
30,103,30,182
31,103,31,133
32,103,32,143
33,103,33,168
34,103,34,184
35,103,35,127
36,103,36,161
37,103,37,205
38,103,38,169
39,103,39,136
40,103,40,141
41,103,41,165
42,103,42,255
43,103,43,163
44,103,44,151
45,103,45,175
46,103,46,182
47,103,47,245
48,103,48,134
49,103,49,145
50,103,50,134
51,103,51,139
52,103,52,163
53,103,53,127
54,103,54,157
55,103,55,177
56,103,56,134
57,103,57,132
58,103,58,136
59,103,59,203
60,103,60,167
61,103,61,193
62,103,62,178
63,103,63,131
64,103,64,134
65,103,65,139
66,103,66,146
67,103,67,137
68,103,68,163
69,103,69,132
70,103,70,246
71,103,71,153
72,103,72,135
73,103,73,194
74,103,74,122
75,103,75,126
76,103,76,145
77,103,77,201
78,103,78,168
79,103,79,144
80,103,80,156
81,103,81,129
82,103,82,143
83,103,83,147
84,103,84,143
85,103,85,181
86,103,86,124
87,103,87,134
88,103,88,134
89,103,89,145
90,103,90,158
91,103,91,131
92,103,92,132
93,103,93,175
94,103,94,144
95,103,95,160
96,103,96,145
97,103,97,146
98,103,98,148
99,103,99,175
