,num_chunks,times,drop_num_used
0,1500,0,1583
1,1500,1,1582
2,1500,2,1585
3,1500,3,1602
4,1500,4,1598
5,1500,5,1597
6,1500,6,1593
7,1500,7,1582
8,1500,8,1607
9,1500,9,1596
10,1500,10,1583
11,1500,11,1593
12,1500,12,1585
13,1500,13,1592
14,1500,14,1591
15,1500,15,1581
16,1500,16,1603
17,1500,17,1573
18,1500,18,1571
19,1500,19,1604
20,1500,20,1604
21,1500,21,1594
22,1500,22,1576
23,1500,23,1613
24,1500,24,1590
25,1500,25,1599
26,1500,26,1609
27,1500,27,1592
28,1500,28,1583
29,1500,29,1603
30,1500,30,1591
31,1500,31,1585
32,1500,32,1592
33,1500,33,1592
34,1500,34,1602
35,1500,35,1592
36,1500,36,1575
37,1500,37,1587
38,1500,38,1591
39,1500,39,1587
40,1500,40,1589
41,1500,41,1591
42,1500,42,1595
43,1500,43,1601
44,1500,44,1598
45,1500,45,1595
46,1500,46,1596
47,1500,47,1592
48,1500,48,1591
49,1500,49,1594
50,1500,50,1590
51,1500,51,1596
52,1500,52,1599
53,1500,53,1572
54,1500,54,1578
55,1500,55,1588
56,1500,56,1592
57,1500,57,1602
58,1500,58,1601
59,1500,59,1588
60,1500,60,1588
61,1500,61,1588
62,1500,62,1591
63,1500,63,1583
64,1500,64,1582
65,1500,65,1621
66,1500,66,1583
67,1500,67,1584
68,1500,68,1602
69,1500,69,1589
70,1500,70,1598
71,1500,71,1586
72,1500,72,1580
73,1500,73,1596
74,1500,74,1583
75,1500,75,1591
76,1500,76,1581
77,1500,77,1591
78,1500,78,1601
79,1500,79,1597
80,1500,80,1591
81,1500,81,1595
82,1500,82,1584
83,1500,83,1592
84,1500,84,1593
85,1500,85,1591
86,1500,86,1611
87,1500,87,1612
88,1500,88,1602
89,1500,89,1587
90,1500,90,1589
91,1500,91,1575
92,1500,92,1607
93,1500,93,1589
94,1500,94,1605
95,1500,95,1584
96,1500,96,1605
97,1500,97,1618
98,1500,98,1592
99,1500,99,1601
