,BER,PER,psnr,psnr_count
0,0.0041,0.9626245959128926,-51.06952093550712,3
1,0.0051,0.9832681218763849,-51.166028077739895,2
2,0.0061,0.9925156777018707,-51.20609810298244,1
3,0.0071,0.9966549042268266,0.0,0
4,0.0081,0.998506132051632,0.0,0
5,0.0091,0.9993334039607495,0.0,0
6,0.010100000000000001,0.9997027927482255,0.0,0
7,0.0111,0.9998675958757409,0.0,0
8,0.0121,0.999941062956634,0.0,0
9,0.0131,0.9999737868520611,0.0,0
10,0.014100000000000001,0.9999883508753826,0.0,0
