,num_chunks,times,drop_num_used
0,4000,0,4361
1,4000,1,4374
2,4000,2,4328
3,4000,3,4433
4,4000,4,4408
5,4000,5,4410
6,4000,6,4417
7,4000,7,4327
8,4000,8,4418
9,4000,9,4413
10,4000,10,4427
11,4000,11,4374
12,4000,12,4366
13,4000,13,4523
14,4000,14,4374
15,4000,15,4330
16,4000,16,4314
17,4000,17,4465
18,4000,18,4445
19,4000,19,4461
20,4000,20,4599
21,4000,21,4438
22,4000,22,4374
23,4000,23,4445
24,4000,24,4395
25,4000,25,4337
26,4000,26,4425
27,4000,27,4390
28,4000,28,4438
29,4000,29,4334
30,4000,30,4362
31,4000,31,4351
32,4000,32,4385
33,4000,33,4458
34,4000,34,4369
35,4000,35,4296
36,4000,36,4338
37,4000,37,4504
38,4000,38,4369
39,4000,39,4438
40,4000,40,4379
41,4000,41,4520
42,4000,42,4307
43,4000,43,4463
44,4000,44,4380
45,4000,45,4374
46,4000,46,4505
47,4000,47,4524
48,4000,48,4404
49,4000,49,4523
50,4000,50,4392
51,4000,51,4590
52,4000,52,4410
53,4000,53,4442
54,4000,54,4390
55,4000,55,4348
56,4000,56,4459
57,4000,57,4438
58,4000,58,4401
59,4000,59,4420
60,4000,60,4409
61,4000,61,4373
62,4000,62,4532
63,4000,63,4356
64,4000,64,4433
65,4000,65,4528
66,4000,66,4350
67,4000,67,4402
68,4000,68,4427
69,4000,69,4534
70,4000,70,4702
71,4000,71,4415
72,4000,72,4388
73,4000,73,4415
74,4000,74,4395
75,4000,75,4343
76,4000,76,4512
77,4000,77,4487
78,4000,78,4508
79,4000,79,4430
80,4000,80,4539
81,4000,81,4541
82,4000,82,4461
83,4000,83,4414
84,4000,84,4534
85,4000,85,4349
86,4000,86,4399
87,4000,87,4447
88,4000,88,4504
89,4000,89,4410
90,4000,90,4433
91,4000,91,4419
92,4000,92,4361
93,4000,93,4470
94,4000,94,4456
95,4000,95,4436
96,4000,96,4351
97,4000,97,4400
98,4000,98,4510
99,4000,99,4377
