,num_chunks,times,drop_num_used
0,2500,0,2728
1,2500,1,2773
2,2500,2,2869
3,2500,3,2887
4,2500,4,2791
5,2500,5,2749
6,2500,6,2810
7,2500,7,2816
8,2500,8,2916
9,2500,9,2779
10,2500,10,2797
11,2500,11,2753
12,2500,12,2819
13,2500,13,2933
14,2500,14,2818
15,2500,15,2829
16,2500,16,2917
17,2500,17,2779
18,2500,18,2767
19,2500,19,2835
20,2500,20,2760
21,2500,21,2863
22,2500,22,2916
23,2500,23,2792
24,2500,24,2890
25,2500,25,2842
26,2500,26,2843
27,2500,27,2914
28,2500,28,2865
29,2500,29,2778
30,2500,30,2871
31,2500,31,2770
32,2500,32,2785
33,2500,33,2767
34,2500,34,2784
35,2500,35,2810
36,2500,36,2773
37,2500,37,2904
38,2500,38,2761
39,2500,39,2838
40,2500,40,2783
41,2500,41,2778
42,2500,42,2796
43,2500,43,2722
44,2500,44,2906
45,2500,45,2816
46,2500,46,2801
47,2500,47,2833
48,2500,48,2842
49,2500,49,2859
50,2500,50,2830
51,2500,51,2753
52,2500,52,2885
53,2500,53,2821
54,2500,54,2786
55,2500,55,2816
56,2500,56,2796
57,2500,57,2850
58,2500,58,2773
59,2500,59,2963
60,2500,60,2856
61,2500,61,2770
62,2500,62,2727
63,2500,63,2845
64,2500,64,2787
65,2500,65,2756
66,2500,66,2906
67,2500,67,2913
68,2500,68,2909
69,2500,69,2818
70,2500,70,2727
71,2500,71,2822
72,2500,72,2923
73,2500,73,2786
74,2500,74,2827
75,2500,75,2859
76,2500,76,2819
77,2500,77,2858
78,2500,78,3095
79,2500,79,2805
80,2500,80,2892
81,2500,81,2765
82,2500,82,2760
83,2500,83,2904
84,2500,84,2818
85,2500,85,2791
86,2500,86,2827
87,2500,87,2762
88,2500,88,2828
89,2500,89,2811
90,2500,90,2761
91,2500,91,2815
92,2500,92,2851
93,2500,93,2883
94,2500,94,2795
95,2500,95,2878
96,2500,96,2762
97,2500,97,2774
98,2500,98,2749
99,2500,99,2774
