,num_chunks,times,drop_num_used
0,250,0,297
1,250,1,289
2,250,2,286
3,250,3,301
4,250,4,298
5,250,5,293
6,250,6,291
7,250,7,285
8,250,8,291
9,250,9,287
10,250,10,288
11,250,11,301
12,250,12,295
13,250,13,294
14,250,14,291
15,250,15,291
16,250,16,292
17,250,17,291
18,250,18,292
19,250,19,296
20,250,20,278
21,250,21,287
22,250,22,288
23,250,23,290
24,250,24,296
25,250,25,285
26,250,26,287
27,250,27,291
28,250,28,295
29,250,29,288
30,250,30,281
31,250,31,283
32,250,32,297
33,250,33,290
34,250,34,297
35,250,35,291
36,250,36,292
37,250,37,283
38,250,38,291
39,250,39,302
40,250,40,300
41,250,41,287
42,250,42,293
43,250,43,294
44,250,44,284
45,250,45,287
46,250,46,298
47,250,47,287
48,250,48,301
49,250,49,290
50,250,50,282
51,250,51,289
52,250,52,291
53,250,53,294
54,250,54,292
55,250,55,295
56,250,56,296
57,250,57,292
58,250,58,287
59,250,59,297
60,250,60,294
61,250,61,290
62,250,62,289
63,250,63,291
64,250,64,288
65,250,65,283
66,250,66,281
67,250,67,288
68,250,68,288
69,250,69,287
70,250,70,285
71,250,71,299
72,250,72,288
73,250,73,287
74,250,74,296
75,250,75,291
76,250,76,290
77,250,77,289
78,250,78,288
79,250,79,299
80,250,80,282
81,250,81,298
82,250,82,284
83,250,83,289
84,250,84,294
85,250,85,284
86,250,86,291
87,250,87,296
88,250,88,291
89,250,89,287
90,250,90,290
91,250,91,293
92,250,92,291
93,250,93,283
94,250,94,295
95,250,95,297
96,250,96,292
97,250,97,292
98,250,98,291
99,250,99,281
